id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress,off_camera,under_pressure,x,y
2fb440ba-d81e-4514-ab8f-0bacf412b60b,1431,2,00:01:18.806,46,18,Pressure,87,Colombia,Regular Play,Panama,José Fajardo Nelson,Right Wing,"[95.9, 77.3]",0.536334,"['90af14f3-9be5-44f7-890b-6d56ab0886d8', 'f81f54ff-e096-4ffb-9338-b98ac20be2b4']",3942416,769,798,91089,,,,95.9,77.3
b7f23e62-b471-4dda-be71-68918aa21ef2,1439,2,00:01:24.038,46,24,Pressure,87,Colombia,Regular Play,Panama,José Fajardo Nelson,Right Wing,"[74.9, 76.1]",1.600314,"['1875b996-d90a-41ff-bc85-9b12d53222a7', '3c45053c-0aa1-4063-bc65-eaf1903be774', '9d25bb5c-f02e-4d3a-8c03-5686d85f7ed7']",3942416,769,798,91089,,,,74.9,76.1
7678f545-5300-4353-907b-1828571b566a,1445,2,00:01:27.482,46,27,Pressure,87,Colombia,Regular Play,Panama,Michael Amir Murillo Bermudez,Right Wing Back,"[59.8, 76.3]",0.775615,"['c212f3a4-31b5-496a-9e8e-7c311dba0f96', 'd8ce449b-4792-48eb-a2ca-e75e1df058cf']",3942416,769,798,5641,,,,59.8,76.3
c3c86a02-dab5-4b4e-98ab-0d075476d4dc,1470,2,00:01:49.109,46,49,Pressure,88,Panama,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[114.9, 67.0]",6.549619,['fc639123-a2eb-4daf-a8e1-21989b26c7e7'],3942416,798,769,27423,True,,,114.9,67.0
d3562985-c8d9-4fae-ba48-b19c325a73ac,1471,2,00:01:54.013,46,54,Pressure,88,Panama,Regular Play,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[114.2, 76.8]",1.188503,,3942416,798,769,8817,,,,114.2,76.8
07366628-7bc9-4a4f-b9b0-241779c6c9c0,1477,2,00:02:10.224,47,10,Pressure,89,Panama,From Throw In,Colombia,Andrés Mateus Uribe Villa,Center Defensive Midfield,"[87.4, 54.7]",0.819507,"['a758fd25-bdf9-4a6d-bb87-98cafb15e039', 'c1e0af4f-24ed-4556-8c55-53408e422510']",3942416,798,769,6193,,,,87.4,54.7
2f6da390-b79a-40f1-b5fb-63d450e335f7,1484,2,00:02:15.010,47,15,Pressure,89,Panama,From Throw In,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[96.0, 20.9]",1.637825,"['1ff6c651-5e3a-4018-8b95-a18fffc193a4', '67f7eecf-8a0a-4cb8-9b6a-42d75c65ead2']",3942416,798,769,27158,,,,96.0,20.9
bf094d6e-e8d4-4658-96d9-0e0d779d2e71,1491,2,00:02:38.011,47,38,Pressure,91,Panama,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[54.4, 10.4]",2.187796,['e5aa08c4-ea66-48e3-8488-593ac9e7ac8a'],3942416,798,769,27277,True,,,54.4,10.4
c377bbd5-4ebf-4d6d-b38b-478b2500917a,1506,2,00:02:51.859,47,51,Pressure,91,Panama,Regular Play,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[56.6, 38.4]",0.525194,"['79342e2b-5229-42c1-a0ca-6d144003f20f', '92ff93cc-3f15-4b9c-b47c-353ab33b9ee6']",3942416,798,769,8817,,,,56.6,38.4
ae715663-0e2a-4f96-ba12-b5babe66a5dc,1519,2,00:03:02.209,48,2,Pressure,91,Panama,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[39.4, 75.9]",1.425004,['01e1af4b-5c27-4774-9022-8aeabbe491d7'],3942416,798,769,27423,,,,39.4,75.9
f4d17fab-f1a6-4e2b-899c-a9d90dfbba86,1541,2,00:03:28.523,48,28,Pressure,91,Panama,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[37.7, 2.0]",0.537767,"['8fa29972-d278-40f2-ac59-73658d46d222', 'e4ac298e-843b-47b0-89c8-a90e29e90641']",3942416,798,769,27277,,,,37.7,2.0
0d2d5d94-4b79-428d-9fa8-4abe3036630f,1545,2,00:03:30.552,48,30,Pressure,91,Panama,Regular Play,Colombia,Andrés Mateus Uribe Villa,Center Defensive Midfield,"[49.1, 8.6]",0.632737,"['2138fbd2-8b3e-43dc-8898-1810bd0b4da5', 'd648b92f-9e21-48d7-80fb-4b662af8b1e4']",3942416,798,769,6193,,,,49.1,8.6
50aee181-6a8e-4697-b966-5be451c19381,1557,2,00:03:43.908,48,43,Pressure,93,Colombia,Regular Play,Panama,Edgardo Isaac Fariña Wynter,Right Center Back,"[76.3, 74.3]",0.854376,['fc1f8fb8-4848-40ab-a0ac-bffebf25c85b'],3942416,769,798,260212,True,,,76.3,74.3
8df31cb1-e04b-498c-b02a-9d478c0c5d60,1561,2,00:03:46.749,48,46,Pressure,93,Colombia,Regular Play,Panama,José Fajardo Nelson,Right Wing,"[59.9, 75.2]",1.02111,['8c6862c4-2729-4ae8-9f65-207d44b2902b'],3942416,769,798,91089,True,,,59.9,75.2
1c2e099f-1969-4b3e-9d55-bb9ac1074b79,1567,2,00:03:58.537,48,58,Pressure,94,Panama,Regular Play,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[47.8, 40.3]",1.714352,['a8dcf7ea-90ff-4840-804f-aafc0b3303d4'],3942416,798,798,5637,True,,,47.8,40.3
b4105b8b-0fe5-477d-afb1-a805bb547033,1569,2,00:04:01.099,49,1,Pressure,94,Panama,Regular Play,Panama,Carlos Miguel Harvey Cesneros,Center Back,"[22.6, 32.4]",0.568738,,3942416,798,798,34148,True,,,22.6,32.4
0bb55925-cdeb-4b8d-82a5-de7910801824,1575,2,00:04:05.662,49,5,Pressure,94,Panama,Regular Play,Colombia,Richard Rios Montoya,Right Center Midfield,"[116.3, 73.1]",3.424263,"['2b4ae238-6f69-416e-8806-e6d9d5b7e93d', 'a7283dd7-db0b-4216-8fcd-9a5187c3bab0']",3942416,798,769,49395,,,,116.3,73.1
f1825392-a1d0-485b-a0a0-89735b0cd4f2,1577,2,00:04:10.274,49,10,Pressure,94,Panama,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[117.4, 66.6]",0.08671,"['9b7d4d04-485e-4b30-baa8-5821c043f31e', 'ab537a73-a522-47c5-bcff-c30c4c2a2bdb']",3942416,798,769,27423,,,,117.4,66.6
c6ee703d-f1dd-440c-a071-96339382293b,1601,2,00:06:13.269,51,13,Pressure,96,Colombia,From Corner,Panama,Eduardo Antonio Guerrero Lozcano,Center Forward,"[96.8, 31.6]",0.564409,"['7785709f-d3e9-4643-9cc8-261ae8165698', 'fe26c036-7525-4eb3-b0ec-381de41e217a']",3942416,769,798,50971,,,,96.8,31.6
f58d248c-9794-4b30-846b-d820453fef77,1605,2,00:06:16.577,51,16,Pressure,96,Colombia,From Corner,Panama,Eduardo Antonio Guerrero Lozcano,Center Forward,"[93.5, 14.8]",0.745622,['b35cdc9a-afff-4c4a-84c7-6d03414df1ac'],3942416,769,798,50971,,,,93.5,14.8
c5a7687d-9b5b-48c4-a876-1f795be2e467,1616,2,00:06:53.579,51,53,Pressure,97,Panama,From Throw In,Colombia,Richard Rios Montoya,Right Center Midfield,"[90.8, 68.9]",0.278341,"['4fb04050-3e11-4b03-ac9e-1a49b50f1d57', '990b0c03-89eb-47db-9987-6c56e728f368']",3942416,798,769,49395,,,,90.8,68.9
24d6b4c3-7f15-4173-a140-bd3b59e15350,1620,2,00:06:56.122,51,56,Pressure,97,Panama,From Throw In,Colombia,Richard Rios Montoya,Right Center Midfield,"[82.4, 59.0]",1.621091,['70f114be-3867-49f0-be8f-a7844bddc916'],3942416,798,769,49395,,,,82.4,59.0
b5cd46c8-52b1-4fca-becd-8b2de680fe39,1621,2,00:06:58.238,51,58,Pressure,97,Panama,From Throw In,Colombia,Andrés Mateus Uribe Villa,Center Defensive Midfield,"[80.8, 54.3]",0.504384,,3942416,798,769,6193,,,,80.8,54.3
0a46c58e-85f6-429c-8bf3-40498370576d,1628,2,00:07:04.111,52,4,Pressure,97,Panama,From Throw In,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[104.7, 71.0]",0.396102,"['300de752-01d1-44d2-9b39-e02c9ef37d46', '3c1c1559-5ce8-45b3-acfd-3245ebcca058']",3942416,798,769,8817,,,,104.7,71.0
d1cd857c-1492-421f-9973-867a69b09085,1635,2,00:07:09.767,52,9,Pressure,97,Panama,From Throw In,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[107.8, 31.5]",1.239208,"['4342df8b-53c6-4228-b1c1-000be7072336', '460150b1-8c3b-4fe6-b0d9-69d973fa5127']",3942416,798,769,27158,,,,107.8,31.5
bcc32ebc-a123-46dc-a10e-945fd5ebf0e3,1643,2,00:07:19.951,52,19,Pressure,97,Panama,From Throw In,Colombia,Davinson Sánchez Mina,Right Center Back,"[20.6, 22.9]",1.704122,"['666acbcb-490d-4e2b-aac2-36c8d2928aa6', 'd0e6d958-08a1-4e3f-b14d-2a8413995638']",3942416,798,769,3494,,,,20.6,22.9
ff47a19d-a89b-47b9-b7cf-19a0c452b878,1665,2,00:08:02.542,53,2,Pressure,99,Panama,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[63.4, 37.5]",1.225198,"['2a81fe51-c3e0-4b61-ba72-ac46adb49d0f', '964cbf85-d9e6-4f3f-b1d3-7ba9d770ecdd']",3942416,798,769,27158,,,,63.4,37.5
ab6e6450-d2b4-4597-8bc1-217f470c8719,1669,2,00:08:05.960,53,5,Pressure,100,Colombia,Regular Play,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[50.1, 31.0]",0.349392,"['14117bd9-477e-47c4-8e03-a502f8d906f2', '6fb423d7-fff8-4fd7-88a2-59cb0ac87996', 'bca0ba27-7d68-496e-88b6-f86caa2ed5fc', 'd847090c-1a9c-4abb-b97b-d12b88c9c257']",3942416,769,798,16637,True,,,50.1,31.0
7806c16a-1d7e-4fe4-9059-bbdea1ad7513,1683,2,00:08:16.748,53,16,Pressure,100,Colombia,Regular Play,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[74.6, 55.4]",0.437741,['b145bbd6-558f-4d24-9eac-47596d7809df'],3942416,769,798,16637,,,,74.6,55.4
bb41bbe6-a346-4a18-b37a-c62dedef68e2,1690,2,00:08:22.934,53,22,Pressure,100,Colombia,Regular Play,Panama,Eduardo Antonio Guerrero Lozcano,Center Forward,"[111.2, 53.0]",0.60291,['63a48c77-4d14-4063-9de7-eb7f1aa5a058'],3942416,769,798,50971,,,,111.2,53.0
0967227a-e5cd-422c-97b6-ca81ce986a3e,1694,2,00:08:25.518,53,25,Pressure,100,Colombia,Regular Play,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[109.2, 26.9]",0.701416,['3856ce20-d80f-42d8-bdd9-2faf639708a2'],3942416,769,798,5637,,,,109.2,26.9
9d80d7cc-f8fa-43a9-939a-1e640f1ea8d3,1698,2,00:08:28.374,53,28,Pressure,100,Colombia,Regular Play,Panama,Erick Javier Davis Grajales,Left Wing Back,"[98.2, 9.4]",2.95202,['be4acacb-6299-42a7-b69a-9e9f7a763814'],3942416,769,798,5634,,,,98.2,9.4
dd5536f6-3be5-4e43-818e-d8b36efff26b,1700,2,00:08:32.314,53,32,Pressure,100,Colombia,Regular Play,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[112.9, 13.1]",0.832862,"['0b317fb2-de01-4bd1-8d13-281840d8a897', '3f45b50e-c6d5-499e-bf4e-c617af02320a']",3942416,769,798,5637,,,,112.9,13.1
134d42da-140a-48ed-b85a-393c60322f84,1704,2,00:08:34.153,53,34,Pressure,100,Colombia,Regular Play,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[101.4, 3.6]",0.463341,"['26bb6d45-ae48-481a-928c-7299243a683f', 'a51c8e44-2691-4d5b-9cac-5d72c490b540', 'ac6f0fb4-7b29-44d7-b762-e617c5e59c2a']",3942416,769,798,363986,,,,101.4,3.6
2dbf55fc-ef4f-4a78-8a5a-7ef056583a7f,1726,2,00:09:25.982,54,25,Pressure,102,Colombia,From Free Kick,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[62.9, 45.7]",0.555953,['08c821c4-73f7-4675-9efd-0f5641069b9c'],3942416,769,798,16637,,,,62.9,45.7
19e80785-de1b-4e67-9692-aef7e3f1e973,1729,2,00:09:29.428,54,29,Pressure,102,Colombia,From Free Kick,Panama,José Fajardo Nelson,Right Wing,"[73.1, 64.6]",0.336149,['9f628ef7-6604-487d-84f9-5c61e2e2474d'],3942416,769,798,91089,,,,73.1,64.6
5fa0e84b-44f8-4d0e-8439-353d59472cbe,1743,2,00:09:43.215,54,43,Pressure,103,Panama,Regular Play,Colombia,Andrés Mateus Uribe Villa,Center Defensive Midfield,"[69.9, 27.4]",0.577849,"['0bff5cf8-ac1e-4ab9-aac2-3be63b2cb160', '72f09c6e-8726-4a12-8a36-ff62cfdccaea']",3942416,798,769,6193,,,,69.9,27.4
08f43570-64fa-444a-976a-7acbb8bb2cf8,1747,2,00:09:45.601,54,45,Pressure,103,Panama,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[71.9, 5.4]",3.220091,"['0c0916bb-ebde-40f2-8834-46b68fd8cc43', '8948d57f-1a52-427f-8e4d-a58b845fe318']",3942416,798,769,27277,,,,71.9,5.4
da8406c0-9ade-497d-a2f7-76694441ae2b,1749,2,00:09:50.073,54,50,Pressure,103,Panama,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[105.2, 25.7]",1.478161,"['331dd337-e906-4a69-a5f2-793993c01869', '378fc40c-f323-406c-b53e-d0ba2000c8a1', '57f97679-f506-4bd0-95af-e4f1cd6f8621']",3942416,798,769,27158,,,,105.2,25.7
cfe532ae-995d-4a0f-81df-0e602128d49c,1756,2,00:09:58.071,54,58,Pressure,103,Panama,Regular Play,Colombia,Johan Andrés Mojica Palacio,Left Back,"[77.4, 3.4]",0.434044,"['20d8d6a2-4eca-4866-9abd-b2113e5a4259', '98e11c00-85c6-4620-a227-3a59bdf185f7', 'd980fc3e-6318-4d56-929a-c9fc49702d37']",3942416,798,769,5691,,,,77.4,3.4
d26005d9-2e89-4302-8ead-0ba582334491,1760,2,00:09:59.337,54,59,Pressure,103,Panama,Regular Play,Panama,José Fajardo Nelson,Right Wing,"[41.2, 70.6]",0.212226,,3942416,798,798,91089,,,,41.2,70.6
322f40d0-5150-4a71-b407-c17f6386cf84,1765,2,00:10:01.016,55,1,Pressure,103,Panama,Regular Play,Colombia,Johan Andrés Mojica Palacio,Left Back,"[69.5, 3.4]",4.732786,['013eb336-7649-4b68-892d-d113bd5af9dd'],3942416,798,769,5691,,,,69.5,3.4
61d71aca-e714-4b9b-b818-a50352bc8b92,1781,2,00:10:32.514,55,32,Pressure,104,Colombia,From Keeper,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[84.8, 9.0]",1.402618,['a1c02038-9d3f-473a-8be1-51d7f4ce7a91'],3942416,769,769,27158,True,,,84.8,9.0
8f6a468a-1180-4d7b-a2db-fe90c8470211,1792,2,00:10:45.632,55,45,Pressure,104,Colombia,From Keeper,Panama,Carlos Miguel Harvey Cesneros,Center Back,"[61.1, 42.4]",1.022157,"['389ffb57-bf24-4b6a-86bd-b917337ad9d6', 'd3dbc956-4b19-4631-a575-d5e030f017a9']",3942416,769,798,34148,,,,61.1,42.4
0aacd2f0-b73a-4cfc-a262-f0a167773eae,1834,2,00:11:20.135,56,20,Pressure,105,Panama,Regular Play,Colombia,Richard Rios Montoya,Right Center Midfield,"[54.8, 40.2]",0.786569,['cf2b2c41-ef0e-425c-89a0-8c7ccefec4fb'],3942416,798,769,49395,,,,54.8,40.2
cbf5dc1b-cf53-4039-a44b-044c0012aa0a,1838,2,00:11:23.048,56,23,Pressure,106,Colombia,Regular Play,Panama,Eduardo Antonio Guerrero Lozcano,Center Forward,"[90.4, 56.0]",0.321501,"['2763424c-9514-4d50-9df5-e0fe6c87c5eb', 'deafe7f6-b96e-44ce-9618-bf11a4c9b376']",3942416,769,798,50971,True,,,90.4,56.0
86ce222c-c2e1-451c-9b14-084d46f8e3a8,1844,2,00:11:25.574,56,25,Pressure,106,Colombia,Regular Play,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[83.4, 56.4]",0.934998,"['682c7080-ba0c-48d0-a853-b2f5e41a35d8', '77d8e0d1-f3b8-4fe3-98af-cb7b3f26c778', '8e4ee628-a2d7-4002-9091-65b988af3230', 'd0d4439b-3471-494e-8c18-3704617bd47a']",3942416,769,798,16637,True,,,83.4,56.4
51ffcc08-6134-4897-bf31-0bac303bc762,1850,2,00:11:29.998,56,29,Pressure,106,Colombia,Regular Play,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[63.9, 55.1]",0.655878,['d0d4439b-3471-494e-8c18-3704617bd47a'],3942416,769,798,363986,,,,63.9,55.1
a5563e8d-0704-4617-b33f-2ab2dfcfabf2,1881,2,00:11:52.007,56,52,Pressure,106,Colombia,Regular Play,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[33.8, 22.1]",0.754737,['846eb14a-f142-45e1-94d6-1d4d19b9fbd6'],3942416,769,798,5637,,,,33.8,22.1
74aba5c8-0727-43a2-886d-f82872c36fce,1889,2,00:12:00.056,57,0,Pressure,106,Colombia,Regular Play,Panama,Eduardo Antonio Guerrero Lozcano,Center Forward,"[40.1, 16.6]",0.329357,"['5ffa65f6-c11b-4939-8366-9e78359a533d', '9103461d-f640-459c-b634-9961c1d69a8c']",3942416,769,798,50971,,,,40.1,16.6
f3e8c0b0-2281-47fd-8ac1-0114f05b5772,1893,2,00:12:01.958,57,1,Pressure,106,Colombia,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[95.3, 55.7]",0.460263,['d1f3d882-817b-4f5c-b6fe-ffc21dbb9fcd'],3942416,769,769,27158,,,,95.3,55.7
fda7fc83-6d50-433b-bbfa-bdb7ef88bf80,1898,2,00:12:03.272,57,3,Pressure,106,Colombia,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[95.3, 57.0]",0.947018,['f937fb92-01a7-4797-973b-d17e21edc6f6'],3942416,769,769,27277,,,,95.3,57.0
2226ab2b-22b3-4008-86b0-31e5ee527c4b,1902,2,00:12:06.370,57,6,Pressure,106,Colombia,Regular Play,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[26.2, 30.2]",0.334184,"['7466c560-1dd6-4006-bd01-d0d0a708b015', 'e6bad359-fd50-4f64-ba21-bf5c844c6585']",3942416,769,798,363986,,,,26.2,30.2
51f6f541-41a7-459b-9156-aa903bae45ae,1908,2,00:12:07.958,57,7,Pressure,106,Colombia,Regular Play,Panama,Erick Javier Davis Grajales,Left Wing Back,"[25.5, 25.4]",1.722198,['8bc6e3e4-1a61-479c-9977-3814de2412d1'],3942416,769,798,5634,,,,25.5,25.4
4499af10-b4fe-4673-b2d7-06e6e34f0a6a,1909,2,00:12:08.954,57,8,Pressure,106,Colombia,Regular Play,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[31.3, 22.1]",0.611896,,3942416,769,798,363986,,,,31.3,22.1
b2e40172-e9b3-486b-981f-8327deff173f,1918,2,00:13:05.822,58,5,Pressure,108,Panama,Regular Play,Colombia,Davinson Sánchez Mina,Right Center Back,"[78.9, 17.8]",4.094858,"['7def9de0-6fcc-4ce6-9a52-2f603f1aa56d', '9ac0583b-edda-46ee-ac61-cd2f25f0ecc8', 'e6e02d9e-0c1c-4451-b4bd-bc666af48276']",3942416,798,769,3494,True,,,78.9,17.8
29a825e6-c7a9-4aa8-a33e-5a0613f51743,1944,2,00:13:39.753,58,39,Pressure,109,Panama,From Free Kick,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[40.5, 2.0]",1.114965,"['33c5a7e2-c8c6-4eff-940d-037c93be0752', 'c4e87b4d-8602-40c5-af8b-c10da2725f66']",3942416,798,769,27277,,,,40.5,2.0
15452a00-c2dc-4a1f-9538-0420ba2c5ab4,1948,2,00:13:41.976,58,41,Pressure,109,Panama,From Free Kick,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[60.2, 4.7]",2.268258,['0c26119a-a059-44ec-9164-e239105e3abb'],3942416,798,769,27158,,,,60.2,4.7
31d8c6cc-0d13-45ea-911d-7826810affcd,1952,2,00:13:45.680,58,45,Pressure,109,Panama,From Free Kick,Colombia,Andrés Mateus Uribe Villa,Center Defensive Midfield,"[49.6, 8.2]",0.335291,['6eddc3f6-b1fa-43eb-933a-690c137e8084'],3942416,798,769,6193,,,,49.6,8.2
f8ef90be-5568-4a39-b78f-84fa1f1bba3d,1962,2,00:13:51.096,58,51,Pressure,109,Panama,From Free Kick,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[48.7, 47.4]",1.027405,"['2f64d0d7-75e6-4a1c-acaf-3187c77fa935', 'a4485e47-0812-4315-bb35-866c61883c0e']",3942416,798,769,8817,,,,48.7,47.4
bc68638f-a9d8-4a7f-9429-34987c8b8eb4,1971,2,00:13:59.249,58,59,Pressure,110,Colombia,Regular Play,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[98.2, 17.6]",0.520526,"['657d5c05-6ac5-478f-bab7-aec32ba69856', '6f464245-5c3f-4f89-8865-b15f2e5acac5']",3942416,769,798,5637,True,,,98.2,17.6
cc59942f-d6cb-4021-9a2b-0dc0b7b621ba,1975,2,00:14:01.453,59,1,Pressure,110,Colombia,Regular Play,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[96.6, 15.6]",0.999937,['88ee422c-6f0b-468d-b310-d86606baf0ee'],3942416,769,798,5637,,,,96.6,15.6
cbad100c-bdb4-4a8a-b147-f1f51e01845d,1989,2,00:14:41.702,59,41,Pressure,111,Colombia,From Free Kick,Panama,Michael Amir Murillo Bermudez,Right Wing Back,"[86.5, 76.3]",3.869099,"['b105e99f-8d7b-4557-ab11-510fb504efb6', 'fe851e07-f9a5-4358-ba77-9e373eba6b24']",3942416,769,798,5641,,,,86.5,76.3
8a7cbf50-74df-4da5-9d28-a3e6aa7eb90d,1998,2,00:15:20.928,60,20,Pressure,112,Panama,From Throw In,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[58.3, 48.1]",0.791629,"['2aa24aa5-bf83-49d5-9376-d0688ce9e62c', '4a079c12-bfcd-453d-8999-583674156ab0']",3942416,798,769,8817,,,,58.3,48.1
38850984-bff3-4ea8-87a9-261f84e9511f,2018,2,00:15:45.398,60,45,Pressure,113,Panama,From Throw In,Colombia,Richard Rios Montoya,Right Center Midfield,"[23.3, 69.4]",0.83441,['ea5ec454-9145-43cc-8716-c2bee3ea1b5a'],3942416,798,769,49395,,,,23.3,69.4
1ba18e39-a794-4cdf-ae33-0b41c0fd9388,2028,2,00:15:50.294,60,50,Pressure,113,Panama,From Throw In,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[23.8, 43.2]",0.464781,"['8825aea0-4b26-49c9-8aa3-c9eb24127809', 'f3c23eb6-cfc6-4bd3-8325-3b75f4b99d66']",3942416,798,769,27277,,,,23.8,43.2
e4ec05b8-35f6-4f80-96ea-0ba2934ec0b6,2035,2,00:15:54.769,60,54,Pressure,113,Panama,From Throw In,Panama,Edgardo Isaac Fariña Wynter,Right Center Back,"[81.0, 60.2]",0.318286,,3942416,798,798,260212,,,,81.0,60.2
455049d0-9d0c-40b5-a4a1-5ebc9e7adc86,2071,2,00:17:39.949,62,39,Pressure,116,Colombia,From Goal Kick,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[60.7, 13.9]",1.177331,['30836252-b31a-46ec-b009-8a272e9421f9'],3942416,769,798,5637,,,,60.7,13.9
ec1793bd-a1c7-4f2b-890f-3b70e710f207,2089,2,00:18:20.766,63,20,Pressure,117,Colombia,From Free Kick,Panama,Edgardo Isaac Fariña Wynter,Right Center Back,"[29.3, 73.5]",1.941476,['b164258d-f412-4db6-8f84-0ebd631e97a9'],3942416,769,798,260212,,,,29.3,73.5
1a45931c-6263-4381-9fd4-2f2a0fcce08a,2119,2,00:23:56.486,68,56,Pressure,121,Colombia,From Free Kick,Panama,José Ángel Córdoba Chambers,Left Center Back,"[39.1, 18.9]",0.313095,"['473c7b05-7cd1-4cd0-bfd6-aa4c577d1dc5', 'c260f97c-0e11-461a-881d-42190991dcd9']",3942416,769,798,223971,,,,39.1,18.9
190b1526-a2f0-4ec9-8511-8bac0acd32fa,2123,2,00:23:59.494,68,59,Pressure,121,Colombia,From Free Kick,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[97.3, 67.7]",1.12331,"['65d64deb-a8d5-453d-8b9d-ce9d172ff4c1', 'c6486ce0-ed58-4478-9561-c39063c8d526']",3942416,769,769,8817,,,,97.3,67.7
9a9534e5-db58-4d76-890a-1676ef861161,2128,2,00:24:02.009,69,2,Pressure,122,Panama,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[100.1, 73.2]",0.733616,"['657b3e85-45f6-4084-a693-39d743999f64', 'c9b4cb49-f37a-4ab1-aa3b-902c2a21160f']",3942416,798,769,27423,True,,,100.1,73.2
2e97a8e9-1bc7-4304-afb9-2177be97d831,2134,2,00:24:07.410,69,7,Pressure,122,Panama,Regular Play,Colombia,Luis Fernando Sinisterra Lucumí,Left Center Forward,"[99.0, 59.7]",0.520512,"['1eb6e057-c5bf-4301-b966-ab2335a7b72d', 'b0c8cfab-c8a2-4743-ace7-151481b64b12']",3942416,798,769,16184,,,,99.0,59.7
cc38ab8f-14ee-44db-a257-21c6387658ef,2138,2,00:24:09.469,69,9,Pressure,122,Panama,Regular Play,Colombia,Luis Fernando Sinisterra Lucumí,Left Center Forward,"[101.8, 46.0]",1.684559,"['69457cd2-821b-4ef2-bd2c-0c6b1d283c4e', 'fdb22653-f6b9-4e1e-b842-0e2a56571729']",3942416,798,769,16184,,,,101.8,46.0
77061c89-4700-478c-a78e-21eae8ab4b28,2164,2,00:24:31.863,69,31,Pressure,123,Colombia,Regular Play,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[15.7, 25.4]",0.461741,['9afb938e-fee8-4d38-9d47-7f16d29b5c17'],3942416,769,798,363986,,,,15.7,25.4
b5768127-7c46-44f8-b8fb-9d77187963be,2184,2,00:27:49.624,72,49,Pressure,124,Panama,From Kick Off,Colombia,Luis Fernando Sinisterra Lucumí,Left Center Forward,"[86.1, 12.3]",0.48208,"['2cc9cc98-784a-42d5-bfeb-ce845b76f89b', 'd4a4950d-5374-4755-b7be-5996617150ba']",3942416,798,769,16184,,,,86.1,12.3
e79f427d-9536-4153-99f7-bb497ed3f34d,2198,2,00:28:02.601,73,2,Pressure,125,Colombia,Regular Play,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[57.8, 60.2]",0.460649,"['6c561df3-202e-4ec4-80ff-7019d2234cf5', 'fe568238-abaf-4529-baa7-3f8363235048']",3942416,769,798,363986,True,,,57.8,60.2
cc2969ed-bc02-4c19-bf23-46750467915a,2217,2,00:28:20.368,73,20,Pressure,125,Colombia,Regular Play,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[20.9, 10.7]",0.719936,"['1f50ea93-34fa-426a-a093-9abee34331c1', '3682d3d6-7157-49cf-a0c2-f6c99d1dac66']",3942416,769,798,363986,,,,20.9,10.7
ac76ce00-0b9f-4ad0-9ed9-ee1a47700e1b,2238,2,00:28:44.282,73,44,Pressure,127,Colombia,Regular Play,Panama,Edgardo Isaac Fariña Wynter,Right Center Back,"[71.2, 72.5]",1.688949,['eec6918a-8b5c-4c6e-a581-bf38b23d31a8'],3942416,769,798,260212,True,,,71.2,72.5
