id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress,off_camera,under_pressure,x,y,50_50,out,duel_outcome,duel_type,block_offensive,block_deflection,block_save_block,interception_outcome,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_committed_penalty,foul_committed_offensive
0d4928d5-c42a-40a1-9dc4-a22fb8ef8307,1696,2,00:09:42.151,54,42,Pressure,96,Canada,From Keeper,Chile,Víctor Alejandro Dávila Zavala,Right Midfield,"[87.1, 67.0]",0.273295,"['12dc0343-6719-4990-9dc0-42ba5febecaf', '99835a48-5fe7-4e07-9860-b9cad3202300']",3939985,1833,3562,30944,True,,,87.1,67.0,,,,,,,,,,,,,
2bf98403-d1d6-4801-ab8e-c7b9eb0b2122,1803,2,00:12:33.153,57,33,Pressure,100,Chile,From Throw In,Chile,Marcos Nikolas Bolados Hidalgo,Left Midfield,"[94.2, 5.5]",0.468272,['accd5ce0-59af-428a-a73e-81c9080922f1'],3939985,3562,3562,35939,True,,,94.2,5.5,,,,,,,,,,,,,
6afaa0a5-d0c7-4e8f-91ad-8ee66fd939b2,1832,2,00:12:46.969,57,46,Pressure,101,Canada,Regular Play,Chile,Erick Antonio Pulgar Farfán,Left Defensive Midfield,"[69.2, 2.2]",0.574934,"['794bb2a6-9d51-40ff-abc1-1aa75dd9c874', 'c1bf45bf-81e6-41ca-851b-dda5cdf2ded9']",3939985,1833,3562,7175,True,,,69.2,2.2,,,,,,,,,,,,,
4f9e8681-44ac-4d7a-8440-1d6771923b30,1890,2,00:14:01.542,59,1,Pressure,103,Chile,Regular Play,Canada,Alphonso Davies,Left Back,"[114.5, 21.0]",4.064686,"['8b1d8414-4f0a-474e-8e60-0c73b60b3057', 'f7499675-cb23-4ef5-b376-507d83446118']",3939985,3562,1833,12365,True,,,114.5,21.0,,,,,,,,,,,,,
2ddef6f1-ba37-4d20-a298-da2809f6d6e3,1999,2,00:20:05.478,65,5,Pressure,116,Chile,Regular Play,Canada,Derek Cornelius,Left Center Back,"[78.9, 35.9]",0.389815,"['5f0d9c5d-c743-4501-8c20-dfd9de260ec1', 'ab72ba79-d581-4631-89b1-48c7e774f978']",3939985,3562,1833,23760,True,,,78.9,35.9,,,,,,,,,,,,,
1edd0995-cf9a-48e3-8778-e0e728e0c04e,2004,2,00:20:08.145,65,8,Pressure,116,Chile,Regular Play,Canada,Liam Millar,Left Wing,"[76.6, 13.1]",0.451983,['8cc709ab-984e-4b25-a176-ad47d05ae070'],3939985,3562,1833,23363,True,,,76.6,13.1,,,,,,,,,,,,,
9d7a2dd1-8f1b-415d-bf7b-bb5c12b9505b,2037,2,00:21:43.913,66,43,Pressure,118,Chile,From Free Kick,Chile,Mauricio Aníbal Isla Isla,Right Back,"[76.5, 60.4]",3.282373,"['021599cc-1fdd-43b3-b6d2-bac149a78b11', '7efe7a89-c06c-48b0-92fc-3d0804885974']",3939985,3562,3562,18874,True,,,76.5,60.4,,,,,,,,,,,,,
801f9bc5-ab19-4a0d-a857-a70a7282bfd5,2048,2,00:22:07.762,67,7,Pressure,119,Canada,Regular Play,Chile,Alexis Alejandro Sánchez Sánchez,Center Forward,"[73.8, 35.0]",0.325552,"['7b504d51-4ee7-4aef-a33b-2277a9366bc4', '8d1b18e0-482c-4aac-bef4-e6769261f71d']",3939985,1833,3562,3385,True,,,73.8,35.0,,,,,,,,,,,,,
9e618bf7-882c-4795-bb84-5f4f855c4897,2163,2,00:24:54.107,69,54,Pressure,126,Canada,Regular Play,Chile,Erick Antonio Pulgar Farfán,Left Defensive Midfield,"[89.6, 41.3]",0.33018,"['04895117-5554-4f3a-868e-fa7723b6dcfd', '689fb19b-4926-46dd-b5c8-ea0ee584c292']",3939985,1833,3562,7175,True,,,89.6,41.3,,,,,,,,,,,,,
678e593a-b621-418b-8e9c-e67feb5ef3e0,2165,2,00:24:55.081,69,55,Pressure,126,Canada,Regular Play,Chile,Marcos Nikolas Bolados Hidalgo,Left Midfield,"[94.2, 32.5]",0.713414,"['51ccc242-9550-4387-b833-ec9f2e78c8af', 'b0a36d3c-fbb4-4611-a03d-eb9a1e5d014d']",3939985,1833,3562,35939,True,,,94.2,32.5,,,,,,,,,,,,,
b81f1a39-16e2-4d18-9d9d-b23e4946bb27,2212,2,00:26:48.757,71,48,Pressure,130,Chile,Regular Play,Canada,Cyle Larin,Center Forward,"[104.1, 77.9]",1.186128,"['0ab7910f-1cae-4dee-8a41-3c314f384b2f', '128b0896-7d5a-4a08-b62b-83ca89ca21a4', 'f889ba37-8e8d-47ce-abb7-8fc2f28388a9']",3939985,3562,1833,16459,True,,,104.1,77.9,,,,,,,,,,,,,
9717ab62-6c2d-49b2-a42c-a86b25aebe8c,2349,2,00:30:48.940,75,48,Pressure,135,Chile,From Free Kick,Chile,Rodrigo Eduardo Echeverría Sáez,Right Defensive Midfield,"[109.7, 67.8]",0.267073,['071411a0-064c-4a6b-b8b4-031fd87c41e8'],3939985,3562,3562,35738,True,,,109.7,67.8,,,,,,,,,,,,,
ac5161e6-47e2-40c5-bcf0-d1c5e85ca26d,2478,2,00:36:56.999,81,56,Pressure,144,Chile,Regular Play,Canada,Jonathan David,Center Attacking Midfield,"[55.8, 5.2]",0.696757,"['4e801ba3-fc7f-46a4-aa93-352d2b225246', '7275bfbb-a916-4331-990e-118800c3ac9d', 'f7223d22-1007-4256-845e-b58be39cdb33']",3939985,3562,1833,23640,True,,,55.8,5.2,,,,,,,,,,,,,
9463e022-3fea-4cc3-aed1-f09b18e519bd,2486,2,00:37:20.567,82,20,Pressure,145,Canada,From Throw In,Canada,Jonathan Osorio,Right Defensive Midfield,"[62.8, 25.5]",0.334937,"['0632802f-3a96-46c4-b94d-46be37f82a7b', '7fa5f9c6-d23b-438d-b3ef-e66869196ec9', 'f8968c39-885f-428a-ab42-62539f13d1a2']",3939985,1833,1833,12770,True,,,62.8,25.5,,,,,,,,,,,,,
d09c40cb-bcc8-4d60-8753-a97b536620f5,2676,2,00:41:21.414,86,21,Pressure,150,Canada,From Throw In,Canada,Tanitoluwa Oluwaseyi,Center Forward,"[108.2, 33.3]",0.894728,"['3a352b2d-924b-4b7b-a31d-d27cfb4f6888', 'cac92744-64a5-4222-b0fe-4b651e60bb63']",3939985,1833,1833,224603,True,,,108.2,33.3,,,,,,,,,,,,,
ae4f87e7-7b70-4e26-b590-750a36701c6c,2683,2,00:41:28.374,86,28,Pressure,150,Canada,From Throw In,Canada,Moise Bombito,Right Center Back,"[54.6, 39.9]",0.466794,"['42baf6c8-e359-45a8-ab4a-c77a3aa5e76f', '6ea21191-1473-4904-a119-6dc0e8f61cec']",3939985,1833,1833,383250,True,,,54.6,39.9,,,,,,,,,,,,,
94c2f98f-b905-4950-b4f9-c729d3a4dfe9,2786,2,00:45:55.705,90,55,Pressure,157,Canada,Regular Play,Chile,Guillermo Alfonso Maripán Loaysa,Left Center Back,"[80.7, 20.9]",0.574985,"['2a60efe4-89dd-415f-8db2-573a25b5e23b', '42452790-b0b6-42c3-85ac-4cda15e9296d']",3939985,1833,3562,6855,True,,,80.7,20.9,,,,,,,,,,,,,
46393dde-c21b-4776-838e-0162b60c91cc,2794,2,00:46:03.555,91,3,Pressure,157,Canada,Regular Play,Canada,Alphonso Davies,Left Back,"[65.6, 14.3]",0.80161,"['5fc424bb-9061-4619-b21c-90d779cce8f2', '69ffecb3-ea8c-41a3-9221-bdf31d77b38b']",3939985,1833,1833,12365,True,,,65.6,14.3,,,,,,,,,,,,,
96609489-73d4-4a85-b9da-a32b9c09ae3e,2815,2,00:47:38.721,92,38,Pressure,158,Chile,From Free Kick,Chile,Ben Brereton Díaz,Left Midfield,"[86.8, 76.3]",1.418166,['74423f8e-1b67-4af8-a52f-411ff79d72c4'],3939985,3562,3562,4735,True,,,86.8,76.3,,,,,,,,,,,,,
9f244f2c-50e6-4da2-800e-a86e60c93019,2843,2,00:49:41.643,94,41,Pressure,162,Chile,Regular Play,Canada,Tanitoluwa Oluwaseyi,Center Forward,"[75.4, 10.8]",0.948905,['b96c9855-e059-408e-a9df-dc9b5b91a9a7'],3939985,3562,1833,224603,True,,,75.4,10.8,,,,,,,,,,,,,
f00b9518-93f6-4bb3-80df-4fbb99f935e1,2872,2,00:50:13.206,95,13,Pressure,163,Canada,Regular Play,Chile,Ben Brereton Díaz,Left Midfield,"[105.4, 1.8]",0.379821,['5d45bd75-e894-48e0-a99e-b704a28bef3a'],3939985,1833,3562,4735,True,,,105.4,1.8,,,,,,,,,,,,,
0945400c-2d57-4e9c-a342-9d5e9b384e55,14,1,00:00:10.027,0,10,Pressure,3,Colombia,Regular Play,Costa Rica,Manfred Ugalde,Center Forward,"[79.2, 56.2]",1.350165,"['5fe0fcf6-335f-4143-a724-d5756ad18992', 'ff716720-b392-460a-a38c-b7ec0a57cef3']",3939984,769,795,36251,True,,,79.2,56.2,,,,,,,,,,,,,
8768aaf8-e239-4b38-9f78-41b20bb1b389,16,1,00:00:12.291,0,12,Pressure,3,Colombia,Regular Play,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[73.3, 78.1]",0.316114,"['70fcf63c-a59f-4b2f-be9e-c4b0bf30c3da', 'b1af1599-1305-477c-9765-34719cf7057b']",3939984,769,795,132510,True,,,73.3,78.1,,,,,,,,,,,,,
34836cea-0337-4206-9c65-f8f66832e171,30,1,00:01:03.206,1,3,Pressure,5,Colombia,From Throw In,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[85.2, 13.8]",0.711526,"['006040ea-eb47-428b-ae33-466aacb5ebcc', '369c76d1-332e-4433-ba5e-acd1e6787420']",3939984,769,769,8817,True,,,85.2,13.8,,,,,,,,,,,,,
d1fc386c-b8c6-4c49-96e3-49f1f5c16451,51,1,00:01:10.523,1,10,Pressure,5,Colombia,From Throw In,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[66.1, 12.3]",0.610342,['ef9f033f-4cb0-4c55-8976-2a88b14dccef'],3939984,769,769,27277,True,,,66.1,12.3,,,,,,,,,,,,,
27608336-0cbb-4ed0-bb2b-09b55855e394,111,1,00:02:23.403,2,23,Pressure,7,Costa Rica,From Free Kick,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[49.2, 46.5]",0.40206,['7c537937-050c-403b-bd26-b10654bd5440'],3939984,795,795,132516,True,,,49.2,46.5,,,,,,,,,,,,,
52573604-ca96-43a3-a117-cb9adf6f162f,182,1,00:03:35.694,3,35,Pressure,10,Colombia,From Counter,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[63.8, 72.9]",0.316649,,3939984,769,795,143385,True,,,63.8,72.9,,,,,,,,,,,,,
0b018a46-6fad-4d58-a581-29f6f41233ce,243,1,00:05:29.639,5,29,Pressure,13,Colombia,Regular Play,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[81.8, 41.0]",2.144723,"['051794b9-ca1f-47fe-b779-6290f502ba01', '4d0863f3-3f65-4ed0-8e81-16ad25ba1df1']",3939984,769,795,132516,True,,,81.8,41.0,,,,,,,,,,,,,
c1fccc53-1082-477f-a298-3e9996949823,280,1,00:06:45.082,6,45,Pressure,15,Colombia,Regular Play,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[53.9, 10.7]",0.694315,['100838f5-f2ea-4efc-89bb-db29d784a14d'],3939984,769,795,154895,True,,,53.9,10.7,,,,,,,,,,,,,
a8fb3a6c-39df-46b0-bf16-1e3bdc169bad,366,1,00:11:29.227,11,29,Pressure,19,Colombia,From Throw In,Colombia,Carlos Eccehomo Cuesta Figueroa,Left Center Back,"[53.8, 10.6]",0.277578,"['4b7f6c27-b0fb-4b08-a0c0-fc627a284830', 'd4e2f39a-92ef-4ddd-8748-ee3a086651c0']",3939984,769,769,28567,True,,,53.8,10.6,,,,,,,,,,,,,
09c675c9-965f-4c81-864d-207b96331626,443,1,00:13:39.050,13,39,Pressure,23,Costa Rica,Regular Play,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,"[92.5, 5.5]",0.235362,"['3cbd1020-a896-4cd6-a0fa-874dfc2bd632', '818fe7d2-f441-4eab-86b0-5cf8a1109d55']",3939984,795,769,5695,True,,,92.5,5.5,,,,,,,,,,,,,
4e5107eb-d4a9-4c8e-93ba-c96523ab7117,448,1,00:13:42.396,13,42,Pressure,23,Costa Rica,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[71.2, 3.1]",0.661758,"['0c3b754d-83b7-4113-af99-1eba760b740c', 'c9ffa9e6-90d5-473a-844f-32092ffd97ed']",3939984,795,769,27158,True,,,71.2,3.1,,,,,,,,,,,,,
839603aa-1b30-409e-bccc-1ccb298286d2,459,1,00:13:46.349,13,46,Pressure,24,Colombia,Regular Play,Costa Rica,Manfred Ugalde,Center Forward,"[60.7, 56.3]",1.002139,"['2dabb451-094a-48fe-b5c3-8edb95b3e4dc', '862f7c7f-a6d7-4ef2-89f8-8661c72b3b4c']",3939984,769,795,36251,True,,,60.7,56.3,,,,,,,,,,,,,
1822f55f-3651-4ca3-8bfa-f53871d96262,479,1,00:14:15.577,14,15,Pressure,26,Costa Rica,Regular Play,Colombia,Richard Rios Montoya,Right Center Midfield,"[78.5, 62.1]",0.180267,"['0d009675-904a-47ed-9cd3-27afae06aad6', '38fef0ec-eef7-43c8-9b90-cc562c9d7fe6']",3939984,795,769,49395,True,,,78.5,62.1,,,,,,,,,,,,,
f1212f93-3202-46b2-8b01-a0223af05eef,716,1,00:22:51.104,22,51,Pressure,40,Colombia,From Counter,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[9.3, 15.3]",0.536398,"['5ac0814e-7706-43c4-b044-4daafe7598e4', 'fd44f286-dc20-4fb6-9fb1-4542c21d0684']",3939984,769,795,27163,True,,,9.3,15.3,,,,,,,,,,,,,
a62c94ae-c166-47c1-a5d9-59661f238f26,721,1,00:22:52.550,22,52,Pressure,40,Colombia,Regular Play,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[2.2, 11.8]",1.102756,['c0858527-8aa3-4267-8770-8fe5408c718e'],3939984,769,795,5600,True,,,2.2,11.8,,,,,,,,,,,,,
f4e502b9-9870-4215-8810-94d3cded68dd,837,1,00:32:30.720,32,30,Pressure,54,Colombia,From Counter,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[44.2, 19.8]",1.240951,"['1550ccda-fd03-42fa-ab7f-3a64f746f1ac', '746cab59-ec3c-4c7d-b6d6-d32e67ecf935', '79a75bd7-8d75-4f50-bff4-961808772576']",3939984,769,795,132516,True,,,44.2,19.8,,,,,,,,,,,,,
1b5a0d07-133e-47d6-a8c1-8762a97a50b5,843,1,00:32:33.740,32,33,Pressure,54,Colombia,From Counter,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[38.6, 22.7]",1.706045,"['64d3832b-5747-44ab-9851-3eb4373569aa', '676b5fdc-b4f6-481d-ac23-94602ffa0b24', 'a8679455-02a6-4396-8af6-18ffed6aa7f2']",3939984,769,795,132516,True,,,38.6,22.7,,,,,,,,,,,,,
d0d09247-d188-40fc-8bb5-b29035a56880,873,1,00:34:06.502,34,6,Pressure,58,Colombia,Regular Play,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[100.5, 42.4]",0.454551,"['07ee84f4-d51a-429a-abde-06b026eda322', '0946a738-3e9c-4014-b9a9-f86452d3669e', '6bb8af3e-557c-40b1-a67e-32b0be2d01c4']",3939984,769,795,154895,True,,,100.5,42.4,,,,,,,,,,,,,
d6790b70-8fdb-4957-b8cb-4febe1e88a91,882,1,00:34:11.848,34,11,Pressure,58,Colombia,Regular Play,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[57.1, 49.2]",0.621035,['46ef7cbd-0863-4fa5-9e16-86ee01dd81e0'],3939984,769,769,8817,True,,,57.1,49.2,,,,,,,,,,,,,
e319bb15-ec4a-4183-bf1f-8f7d937a8a73,907,1,00:37:26.502,37,26,Pressure,63,Colombia,Regular Play,Costa Rica,Brandon Aguilera Zamora,Left Defensive Midfield,"[57.7, 26.6]",1.015525,"['89ae2cf7-593e-4768-9c23-fc3441128eed', 'dbe38902-5f12-4ee7-bc3b-a4cbbf938d09']",3939984,769,795,108340,True,,,57.7,26.6,,,,,,,,,,,,,
8016d828-8ce7-4113-b3d5-f32776a792ef,1011,1,00:39:54.365,39,54,Pressure,65,Costa Rica,Regular Play,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[9.3, 20.2]",0.363759,['598b3252-498b-4119-8e4e-d9641c87bf96'],3939984,795,795,27163,True,,,9.3,20.2,,,,,,,,,,,,,
ca03b241-e09d-481f-aff4-26aeae73d0b9,1020,1,00:40:03.800,40,3,Pressure,65,Costa Rica,Regular Play,Costa Rica,Álvaro José Zamora Mata,Right Attacking Midfield,"[78.2, 2.1]",2.913745,['aef88487-212b-4b91-bd3c-a7ae0a7ec7fd'],3939984,795,795,184468,True,,,78.2,2.1,,,,,,,,,,,,,
79d45e7f-9e93-4cf9-80f4-40bdcbbcd23d,1053,1,00:41:50.832,41,50,Pressure,68,Costa Rica,Regular Play,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[80.2, 39.1]",0.40087,"['65ab85aa-83b6-4ca1-b2b6-228d8b2e06ee', 'b221694b-b945-4052-8cdd-ea5594224262']",3939984,795,769,8817,True,,,80.2,39.1,,,,,,,,,,,,,
1f04642c-3add-4bd7-9193-00a2f577082c,1102,1,00:43:02.275,43,2,Pressure,72,Costa Rica,From Counter,Colombia,Richard Rios Montoya,Right Center Midfield,"[83.9, 63.0]",0.294769,"['55d14ced-42ca-4b92-8722-95148f0f14d9', '6df6fde5-dacf-41ff-baf0-a235194c333f']",3939984,795,769,49395,True,,,83.9,63.0,,,,,,,,,,,,,
5be95d9c-b620-49b5-9d3a-d0c7d7e49cc8,1108,1,00:43:02.992,43,2,Pressure,72,Costa Rica,From Counter,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[80.8, 62.7]",1.946284,['405accc4-fd70-4d5a-89b8-3efd788fa3b9'],3939984,795,769,8817,True,,,80.8,62.7,,,,,,,,,,,,,
fd79d758-19c7-4d51-9dea-1d41e9c00ebe,1396,2,00:01:39.218,46,39,Pressure,83,Costa Rica,Regular Play,Colombia,Jefferson Andrés Lerma Solís,Center Defensive Midfield,"[58.4, 15.0]",0.518485,"['05b4477f-5293-4e14-8589-970b5890f292', '99a6f160-35f4-4400-a0e0-8e23d672e2a7']",3939984,795,769,5678,True,,,58.4,15.0,,,,,,,,,,,,,
71b73ba0-2b0c-4dfa-9fae-7d71e5e05411,1398,2,00:01:40.677,46,40,Pressure,83,Costa Rica,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[68.1, 7.4]",0.782262,"['beeb394f-f64d-4222-92d0-35526c0effb4', 'ee1b8470-0f94-4dd2-b4d5-cc038a2d5e75']",3939984,795,769,27158,True,,,68.1,7.4,,,,,,,,,,,,,
18ded6cd-23b3-4fbe-a6fd-47463731fd4d,1426,2,00:02:40.804,47,40,Pressure,86,Costa Rica,Regular Play,Colombia,Andrés Mateus Uribe Villa,Right Center Midfield,"[52.8, 69.2]",0.598947,['3f9ef474-2476-4a1e-867f-40ab3b40b80c'],3939984,795,769,6193,True,,,52.8,69.2,,,,,,,,,,,,,
40186ea9-dd68-456e-a540-f2875541f49f,1427,2,00:02:41.058,47,41,Pressure,86,Costa Rica,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[49.9, 72.7]",0.325104,,3939984,795,769,27423,True,,,49.9,72.7,,,,,,,,,,,,,
1f3653d6-de9b-40c7-9637-c762ac9ddb4b,1449,2,00:03:07.429,48,7,Pressure,88,Colombia,Regular Play,Costa Rica,Álvaro José Zamora Mata,Left Attacking Midfield,"[100.5, 24.2]",0.331053,"['e0e33400-32bd-4c59-9036-40cf2db1151c', 'eb29a3b5-b371-4b57-b40b-e0dc65ab0e99']",3939984,769,795,184468,True,,,100.5,24.2,,,,,,,,,,,,,
42c8c2c8-3897-4b2f-9cb0-bd4d406b97fa,1529,2,00:04:56.948,49,56,Pressure,93,Colombia,Regular Play,Costa Rica,Joel Nathaniel Campbell Samuels,Right Attacking Midfield,"[72.6, 76.8]",0.826136,['b6e8f704-8510-4650-b535-4a46099cc1ec'],3939984,769,795,5581,True,,,72.6,76.8,,,,,,,,,,,,,
c6c7259f-44ca-486d-84d0-58fc08ead0d2,1543,2,00:05:31.360,50,31,Pressure,95,Costa Rica,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[48.8, 17.1]",0.629211,['c3395be4-c689-4d27-8127-615785ef3c29'],3939984,795,769,27277,True,,,48.8,17.1,,,,,,,,,,,,,
c6ae5f7d-c856-470e-8f4a-3a01599e7fdd,1544,2,00:05:33.264,50,33,Pressure,95,Costa Rica,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[47.7, 17.5]",0.757012,,3939984,795,769,27277,True,,,47.7,17.5,,,,,,,,,,,,,
29f3363f-9e72-40ef-a35b-b1efe4746386,1622,2,00:08:22.616,53,22,Pressure,103,Costa Rica,From Goal Kick,Costa Rica,Álvaro José Zamora Mata,Left Attacking Midfield,"[83.7, 15.9]",0.328012,['f2d8186c-e6a9-4cee-9623-4e11b185d0d3'],3939984,795,795,184468,True,,,83.7,15.9,,,,,,,,,,,,,
37effae1-9672-4282-8a7b-f8cdebc63fd9,1623,2,00:08:23.554,53,23,Pressure,103,Costa Rica,From Goal Kick,Costa Rica,Warren Steven Madrigal Molina,Center Forward,"[90.5, 18.0]",0.703215,,3939984,795,795,154895,True,,,90.5,18.0,,,,,,,,,,,,,
a3ff1ebb-76b0-4996-b774-03c03becf02b,1791,2,00:11:10.589,56,10,Pressure,110,Colombia,Regular Play,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[92.2, 75.0]",0.30601,"['03c6d6eb-3087-44d4-86a1-c81e78b0f35c', 'ecf27436-6483-466e-a7e3-6118522c0385']",3939984,769,795,143385,True,,,92.2,75.0,,,,,,,,,,,,,
ad2db3ee-7015-4d9c-8257-56674fee29c8,1846,2,00:12:15.886,57,15,Pressure,113,Costa Rica,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[103.2, 53.6]",0.334241,"['2b1f104d-94a9-4de4-84d6-99d3a9a7e126', 'a74cf694-362f-4055-bf7b-91f1e2abe5e8']",3939984,795,769,27423,True,,,103.2,53.6,,,,,,,,,,,,,
a1fb7780-4826-48d6-b33d-e39f6135f868,1893,2,00:15:27.076,60,27,Pressure,118,Colombia,Regular Play,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[74.1, 63.6]",1.151914,['12e1c2ba-56ff-44c2-b9f0-1a71e8dc1072'],3939984,769,795,132516,True,,,74.1,63.6,,,,,,,,,,,,,
854617d8-3b4c-4885-9f93-5581e6d4a917,1895,2,00:15:28.762,60,28,Pressure,118,Colombia,Regular Play,Costa Rica,Joel Nathaniel Campbell Samuels,Right Attacking Midfield,"[68.1, 63.8]",0.549206,,3939984,769,795,5581,True,,,68.1,63.8,,,,,,,,,,,,,
f1e56080-7a18-4cc2-b719-f29ba0e73fe8,1896,2,00:15:30.168,60,30,Pressure,118,Colombia,Regular Play,Costa Rica,Joel Nathaniel Campbell Samuels,Right Attacking Midfield,"[68.3, 58.5]",1.006245,"['56fbb745-1c0e-4d45-b386-1de296f038fe', '9da00ec3-9bc3-4091-bb5a-ae2b2f42772d', '9ebeb1bf-1637-400e-b223-e0069f878e8d']",3939984,769,795,5581,True,,,68.3,58.5,,,,,,,,,,,,,
fccb23c6-078c-47ee-85da-279539474698,1954,2,00:16:46.506,61,46,Pressure,121,Colombia,Regular Play,Costa Rica,Álvaro José Zamora Mata,Left Attacking Midfield,"[82.6, 38.9]",1.760242,['3745a099-54b6-43d6-a40f-caa6078fa1f3'],3939984,769,795,184468,True,,,82.6,38.9,,,,,,,,,,,,,
c638dc2d-63c0-4f0a-ae59-86c84902d4e8,2026,2,00:19:25.115,64,25,Pressure,123,Costa Rica,From Free Kick,Costa Rica,Joseph Martín Mora Cortéz,Left Wing Back,"[70.9, 3.9]",0.324476,['3320a6fb-743a-4380-9e42-cf1b9f098189'],3939984,795,795,13367,True,,,70.9,3.9,,,,,,,,,,,,,
7f36797b-5823-47e0-9442-b5b93c964986,2105,2,00:21:37.481,66,37,Pressure,126,Colombia,Regular Play,Costa Rica,Josimar Alcócer,Left Attacking Midfield,"[114.2, 6.0]",1.009395,"['7f7a4432-050b-4274-a196-c73cd847db57', '8586de70-cbdc-4bab-94f4-dd9343b501d5', 'd1e4f232-8023-4e24-8cac-c4d5dc4f0669', 'ffe4b214-5ab8-47ac-9ef8-d37054f39b2e']",3939984,769,795,132257,True,,,114.2,6.0,,,,,,,,,,,,,
28a30681-d0a0-4cf9-b32d-56c3862b459d,2166,2,00:22:58.205,67,58,Pressure,128,Costa Rica,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[105.1, 70.1]",0.263141,['c4a51525-9507-4c6a-a495-95dbf9093507'],3939984,795,769,27158,True,,,105.1,70.1,,,,,,,,,,,,,
155bbc47-c316-4423-aa4c-329db0302b53,2327,2,00:27:34.325,72,34,Pressure,138,Colombia,Regular Play,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[14.1, 47.5]",0.666832,"['041130f4-633e-4712-ab63-1878baf4f624', '78a54481-2268-405a-bf2c-481da293863b']",3939984,769,795,143385,True,,,14.1,47.5,,,,,,,,,,,,,
87590202-27af-4556-a8b7-3ba6ad517757,2341,2,00:27:45.809,72,45,Pressure,139,Costa Rica,From Keeper,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[22.5, 23.2]",0.545655,"['2483c104-c43f-48a1-bca3-9faf9bc1059f', '5c10c146-d96a-4751-8611-c8afd89bc96c']",3939984,795,795,5600,True,,,22.5,23.2,,,,,,,,,,,,,
b1612b86-f661-4959-80e9-f75b1ecd592f,2389,2,00:28:50.034,73,50,Pressure,142,Colombia,Regular Play,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[79.5, 76.3]",1.546387,['843cf70e-a27f-4100-be5f-52d35a59c43d'],3939984,769,795,132510,True,,,79.5,76.3,,,,,,,,,,,,,
b2b9cfd0-755c-4b9d-b55a-a980e950a0bd,2402,2,00:29:05.529,74,5,Pressure,143,Costa Rica,Regular Play,Colombia,Johan Andrés Mojica Palacio,Left Back,"[42.3, 3.8]",0.917727,"['06b92487-4193-4257-a7d6-1239fbe1592d', '9184562e-6b80-45c8-9f4e-30ee215aa121']",3939984,795,769,5691,True,,,42.3,3.8,,,,,,,,,,,,,
6c4c3c64-be3b-48de-ad21-bb5fc5615da8,2405,2,00:29:07.105,74,7,Pressure,143,Costa Rica,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[45.5, 2.6]",0.931145,"['06b92487-4193-4257-a7d6-1239fbe1592d', 'fa80b506-1383-4070-95f2-fd921e91d305']",3939984,795,769,27158,True,,,45.5,2.6,,,,,,,,,,,,,
d5f289ac-93c4-4906-a15c-e8c57ce0fdda,2484,2,00:32:09.252,77,9,Pressure,150,Colombia,Regular Play,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[33.7, 64.8]",0.694296,['8fe0bce3-5328-4ca3-adf9-d6c20f44e9cb'],3939984,769,795,143385,True,,,33.7,64.8,,,,,,,,,,,,,
