id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,counterpress,related_events,match_id,possession_team_id,team_id,player_id,foul_committed_advantage,foul_committed_card,foul_committed_type,off_camera,under_pressure,foul_committed_penalty,foul_committed_offensive
37921c19-66af-4ad4-ac00-3f8a9cdf80f8,2386,2,00:27:21.907,72,21,Foul Committed,115,Argentina,Regular Play,Peru,Jesús Abdallah Castillo Molina,Center Defensive Midfield,"[45.0, 29.2]",0.0,,"['0a4362a9-2833-4fe4-ac5d-bf8f9d235c8c', 'b0f15028-24f7-423b-ad2b-7e54a1902ab7']",3939986,779,784,35205,,,,,,,
eff1797f-00aa-44ac-a892-b47f906e8bcd,2422,2,00:29:03.401,74,3,Foul Committed,117,Peru,From Goal Kick,Argentina,Nicolás Iván González,Left Wing,"[50.3, 24.1]",0.0,,['803ffadc-fb76-4b31-9391-b158c21b2c21'],3939986,784,779,20687,True,,,,,,
4d83f7bd-a3a0-4bdc-92b6-36223f78f147,2501,2,00:30:08.673,75,8,Foul Committed,119,Peru,Regular Play,Argentina,Exequiel Alejandro Palacios,Right Center Midfield,"[27.5, 74.5]",0.0,,['74a7552f-3a00-41b0-8fdc-d10f8cfe2904'],3939986,784,779,28268,,,,,,,
ddd68313-cee6-45ec-ba73-d34cdc9b3cd0,2709,2,00:34:57.916,79,57,Foul Committed,123,Argentina,From Throw In,Peru,Christian Alberto Cueva Bravo,Center Attacking Midfield,"[77.0, 59.3]",0.0,,['d207f1f5-cdad-4443-a549-f6ebce52b6a2'],3939986,779,784,5519,,,,,,,
6df39baf-cdb6-404c-be74-805bc19c5ee0,2771,2,00:35:41.325,80,41,Foul Committed,125,Peru,Regular Play,Argentina,Valentin Carboni,Right Wing,"[78.6, 18.1]",0.0,,"['1a7b973f-886a-4018-ae2d-428e5841d988', '5462cfb7-a7c3-4d6f-8466-e944e6bfcf02', 'b95e6078-0c53-4616-ae29-bcaae48b2db3']",3939986,784,779,148397,True,,,,,,
49e6b682-4bb8-4fac-aa85-ee6335f0b800,2817,2,00:36:43.126,81,43,Foul Committed,126,Argentina,From Goal Kick,Peru,Franco Zanelatto Téllez,Left Midfield,"[91.1, 18.9]",0.0,,['9939ef4f-e062-4a1a-ac83-ca8edcaa78ab'],3939986,779,784,45377,,,Handball,,,,
9dac850e-fd35-4789-ac02-ab61bacbfe16,2842,2,00:38:00.408,83,0,Foul Committed,127,Argentina,From Free Kick,Peru,Franco Zanelatto Téllez,Left Midfield,"[43.4, 43.3]",0.0,,['def400ac-4ae1-4e37-88b2-96b8f42cf3eb'],3939986,779,784,45377,,,,,,,
68d5db32-5917-4ffc-9769-2613cc5d4f5f,2903,2,00:39:29.635,84,29,Foul Committed,130,Argentina,Regular Play,Peru,Alexander Martín Marquinho Callens Asín,Left Back,"[56.0, 5.9]",0.0,,"['238f6470-a1b6-45d0-bc55-f06ec1cb4a7b', 'ba166086-0d6b-47db-acdf-72d1ab8cfa85']",3939986,779,784,15481,,,,,,,
924b9c9e-96ae-4765-927b-7468cb0ea9a9,2922,2,00:40:05.542,85,5,Foul Committed,131,Argentina,From Free Kick,Argentina,Valentin Carboni,Right Wing,"[110.6, 52.0]",0.0,True,"['565f50bd-6fe6-4e6d-a5a7-2cb846077f4b', '60d62b53-dcac-41f4-9055-e665f69036bd']",3939986,779,779,148397,,,,,,,
0f4ef5a7-22d9-4805-81c2-c7c7029410bf,3002,2,00:44:34.415,89,34,Foul Committed,136,Argentina,From Goal Kick,Peru,José Daniel Rivera Martínez,Right Midfield,"[51.6, 74.0]",0.0,,['ba45c83c-27e7-4ba3-88d2-09c8dab8aefe'],3939986,779,784,37700,True,,,,,,
86740d55-1f2f-4b47-b046-3603755629f2,3056,2,00:45:48.667,90,48,Foul Committed,139,Argentina,Regular Play,Peru,Sergio Fernando Peña Flores,Right Defensive Midfield,"[76.7, 59.1]",0.0,,"['5987b087-2cee-401b-ac46-c488e9d51769', '6c6d0760-7366-4831-bb14-c0341040899c']",3939986,779,784,10836,True,,,,,,
51f14468-c315-4d6f-955f-84e4aef6c69d,3101,2,00:46:21.131,91,21,Foul Committed,140,Peru,Regular Play,Argentina,Valentin Carboni,Right Wing,"[64.6, 35.7]",0.0,,"['d979acc3-f1b7-4404-96a2-ac36bfdd23e5', 'fb32aaef-bd85-4cd4-9aca-2382c642e874']",3939986,784,779,148397,,,,,,,
abdf5d14-72f1-465f-9dea-dba62f82baec,3120,2,00:46:50.422,91,50,Foul Committed,141,Peru,From Free Kick,Argentina,Guido Rodríguez,Center Defensive Midfield,"[26.6, 56.6]",0.0,,['7ddfc726-4e99-4ce1-a644-556080e25693'],3939986,784,779,26404,,,,,,,
d526e7b4-6cec-4f8e-a42b-21aedcbb5b03,178,1,00:03:36.350,3,36,Foul Committed,7,Uruguay,Regular Play,Panama,José Fajardo Nelson,Center Forward,"[95.3, 53.3]",0.0,True,['2da4ed69-36f9-44ed-a1be-700fb9726f0d'],3939973,783,798,91089,,,,,,,
200a9315-f4ad-4294-98fc-0b5ac0a65c46,356,1,00:08:52.828,8,52,Foul Committed,16,Panama,From Throw In,Uruguay,Maximiliano Javier Araújo Vilches,Left Wing,"[52.2, 21.1]",0.0,,"['16e311e7-35fe-46b1-82d7-2701326d4378', '80511e2a-d093-40a5-99c2-ff4e38991401']",3939973,798,783,35492,,,,,,,
f123e995-c803-4b20-bad7-e175dbfd99d0,500,1,00:14:20.639,14,20,Foul Committed,26,Uruguay,From Goal Kick,Panama,José Ángel Córdoba Chambers,Center Back,"[85.0, 57.0]",0.0,,['900945eb-3cc2-4d24-a83f-ce9aad319038'],3939973,783,798,223971,,,,,,,
b979e6cb-6d9b-46fa-9d20-1e182788a700,516,1,00:14:42.335,14,42,Foul Committed,27,Uruguay,From Free Kick,Panama,Erick Javier Davis Grajales,Left Wing Back,"[48.8, 10.8]",0.0,,['8facad70-6c0a-46a3-9572-941e303ecbec'],3939973,783,798,5634,,,,,,,
69f8c632-063a-4e87-aed0-ed7a056f1404,611,1,00:17:44.015,17,44,Foul Committed,34,Uruguay,From Throw In,Panama,Adalberto Eliécer Carrasquilla Alcázar,Left Defensive Midfield,"[39.7, 7.2]",0.0,,"['0c487f98-3839-45cb-b77c-c0a5a5871b02', 'f83345cb-1b85-4057-927d-1ca8f54af459']",3939973,783,798,47345,,,,,,,
608149de-610a-4bb4-b619-a2816048bb03,621,1,00:18:13.482,18,13,Foul Committed,35,Uruguay,From Free Kick,Panama,Edgardo Isaac Fariña Wynter,Right Center Back,"[28.8, 65.2]",0.0,,"['57ecf00b-73a2-4ec8-9948-d146c14d17fa', '5c2c51a0-7e16-4e7f-a4bb-fff068253845']",3939973,783,798,260212,True,,,,,,
34f11a97-98b7-4f00-9499-adeef031d951,897,1,00:25:03.223,25,3,Foul Committed,50,Panama,Regular Play,Uruguay,Ronald Federico Araújo da Silva,Right Center Back,"[53.6, 35.4]",0.0,,"['3ef5f350-12b3-4565-bda3-4781e3d881e7', 'bc951d80-128e-44c8-8ee1-86cc610d3c5c']",3939973,798,783,32480,True,,,,,,
029fadbf-5037-4331-99f1-eea683c0693c,942,1,00:27:12.041,27,12,Foul Committed,55,Panama,Regular Play,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[63.2, 45.2]",0.0,,['f80ad24b-b0af-4d23-a14b-074d76b489ff'],3939973,798,783,5247,,,,,,,
cef65e3a-f570-45ae-b44b-4ce95eab7918,960,1,00:27:32.376,27,32,Foul Committed,57,Uruguay,Regular Play,Panama,Edgardo Isaac Fariña Wynter,Right Center Back,"[89.7, 61.8]",0.0,True,['7b3b0bb1-7d5b-4d40-aa2d-429435815f58'],3939973,783,798,260212,,,,,,,
53ac2c04-d15e-4aa3-9e92-b14eb3845684,1053,1,00:29:13.501,29,13,Foul Committed,62,Panama,Regular Play,Uruguay,Manuel Ugarte Ribeiro,Left Defensive Midfield,"[87.9, 29.3]",0.0,True,['f7d4c724-014e-4495-8923-0e79fe3c3f2e'],3939973,798,783,36659,,,,,,,
b4bbbe56-3ece-4236-8ee6-802bb1492837,1128,1,00:31:25.022,31,25,Foul Committed,67,Panama,Regular Play,Uruguay,Darwin Gabriel Núñez Ribeiro,Center Forward,"[116.4, 63.6]",0.0,True,['048b6b6a-69e1-450c-8875-0260420d8c16'],3939973,798,783,32478,,,,,,,
942e5507-929d-4ad2-af98-23b18af0c214,1321,1,00:36:34.821,36,34,Foul Committed,75,Panama,Regular Play,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[70.0, 69.6]",0.0,,"['2d708632-3702-4cef-8630-dd5b050949e1', '4dc276a2-4114-47cc-86e5-44d9b0cd4e5a']",3939973,798,783,5247,True,,,,,,
a0b71279-663e-42fe-acd6-45ad8aa0fc64,1455,1,00:42:43.566,42,43,Foul Committed,85,Panama,From Goal Kick,Uruguay,Maximiliano Javier Araújo Vilches,Left Wing,"[57.1, 26.3]",0.0,,"['52e08179-1c6f-4831-b890-14c683f7ca3f', '80f74530-6dd1-4ed6-b8c2-7e47bf45559d']",3939973,798,783,35492,True,,,,,,
3b5d5a39-70e3-4c2d-ba09-749c9110ef0c,1839,2,00:05:09.388,50,9,Foul Committed,102,Uruguay,From Corner,Uruguay,José María Giménez de Vargas,Right Center Back,"[115.3, 42.1]",0.0,,['52f8c6da-d14c-419d-baaf-8692f4566bad'],3939973,783,783,5259,,,,,,,
6d2f1e8a-a025-4f9f-aba0-8812e4ae8698,1945,2,00:08:44.264,53,44,Foul Committed,108,Uruguay,From Goal Kick,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[62.9, 10.6]",0.0,,"['c4faf564-734f-41a4-b200-c931a59ee20e', 'd1a24620-3dc8-40c3-881b-e72384d622d6', 'dba0e1c1-7a2d-4ac3-b12d-30a18625f79d']",3939973,783,798,5637,True,,,,,,
67642003-15e8-45e6-9414-f78a0cfaa51d,1979,2,00:09:23.028,54,23,Foul Committed,109,Panama,Regular Play,Uruguay,José María Giménez de Vargas,Right Center Back,"[43.5, 45.1]",0.0,,"['28fb605e-5a1e-4119-b9db-b0ff1c7077e1', '73dc7e4f-4606-40e8-9669-662441f625fe']",3939973,798,783,5259,,,,,,,
a94488cb-5fc1-4c98-b06c-2d12aebeec13,2119,2,00:15:51.177,60,51,Foul Committed,120,Panama,Regular Play,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[37.1, 59.7]",0.0,,['96243cef-5577-4ab4-bd99-7763d0d8bc58'],3939973,798,783,5247,,,,,,,
c8b71ed0-1186-4d93-b182-3ed485a71e35,2153,2,00:17:09.837,62,9,Foul Committed,123,Panama,From Throw In,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[43.7, 49.9]",0.0,,"['0548d670-20cd-4795-b3d8-7b843b5039d2', '2755bae6-fc0e-4e01-a77b-52cfbde44680', 'fae6e219-b12c-4179-807b-ac5716ffa5e1']",3939973,798,783,5247,True,,,,,,
d75295a6-f6d8-4bc8-b4dc-1d5657e01746,2174,2,00:17:22.611,62,22,Foul Committed,123,Panama,From Throw In,Panama,Erick Javier Davis Grajales,Left Wing Back,"[82.8, 20.7]",0.0,True,['c1272f64-af2d-4cff-9d35-23c235f243bf'],3939973,798,798,5634,True,,,,,,
56c4d87d-9950-4abb-911b-c6d10b9f7718,2266,2,00:18:50.650,63,50,Foul Committed,125,Panama,Regular Play,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[114.6, 73.4]",0.0,,"['1bf8274c-119d-4020-b80d-383ce937b4b8', 'cd58277c-81d2-4627-b227-d1527e045073']",3939973,798,783,5247,,,,,,,
1b16aac6-cee1-4593-bede-c4e14c40f922,2277,2,00:19:45.633,64,45,Foul Committed,127,Uruguay,Regular Play,Panama,Roderick Alonso Miller Molina,Left Center Back,"[70.2, 16.9]",0.0,True,"['d68d2035-a99a-4467-bedd-7ef6b857ca59', 'dce4e6e9-3baf-477f-8447-f4ef5c7f86b4']",3939973,783,798,22256,,,,,,,
fa678a35-abb0-4e74-bad4-78164ac9317e,2373,2,00:22:25.488,67,25,Foul Committed,133,Uruguay,From Throw In,Panama,Jovani Francisco Welch Lopez,Right Defensive Midfield,"[75.0, 7.6]",0.0,,"['ba335d27-f359-43a0-816d-29d0fda3e0e0', 'e3895105-0f49-4726-a600-bb9b61e72941']",3939973,783,798,363986,True,Yellow Card,,,,,
8f19fa05-a728-4847-953b-12ca4901bf20,2571,2,00:30:00.750,75,0,Foul Committed,143,Panama,From Throw In,Uruguay,Manuel Ugarte Ribeiro,Left Defensive Midfield,"[36.1, 55.2]",0.0,,"['619478c2-900a-4a1b-b4dd-047288f92049', 'b3544232-8f04-4127-82d4-7b00f90ab588', 'e45788d7-3671-4a60-a8c8-7dd059120c69']",3939973,798,783,36659,True,,,,,,
76892d31-009a-4ef3-affa-da725572967b,2580,2,00:30:04.005,75,4,Foul Committed,143,Panama,From Throw In,Uruguay,José María Giménez de Vargas,Right Center Back,"[22.7, 52.5]",0.0,,['8f012fbd-159b-4b35-b7eb-60adafa4d276'],3939973,798,783,5259,,,,,,,
50e3f7fb-9585-4fee-8dce-50fded84093e,2617,2,00:33:15.324,78,15,Foul Committed,147,Panama,From Throw In,Uruguay,Diego Nicolás De La Cruz Arcosa,Center Attacking Midfield,"[29.6, 9.3]",0.0,,"['903d662d-0de0-48ea-80a7-218f91bfeb08', 'e36fe4b5-66a0-4d52-abd7-7879141d4d81']",3939973,798,783,28729,,,,,,,
24979f2c-0b5d-40e4-b4eb-3ed26efd8f0f,2854,2,00:42:30.331,87,30,Foul Committed,155,Panama,From Throw In,Uruguay,Maximiliano Javier Araújo Vilches,Left Wing,"[38.3, 2.9]",0.0,,['3b92e964-833c-4c51-9abc-f09b3b876e5b'],3939973,798,783,35492,,,,,,,
7afdc386-b9ab-4b10-928f-f9d265ea20fa,2865,2,00:43:59.215,88,59,Foul Committed,157,Uruguay,Regular Play,Panama,Erick Javier Davis Grajales,Left Wing Back,"[89.5, 64.6]",0.0,True,['28e939a9-6d88-4c6b-ad9a-a58edcba9edb'],3939973,783,798,5634,,,,,,,
a83d10d7-5849-4319-9246-9de356e11a9a,2890,2,00:44:57.961,89,57,Foul Committed,159,Uruguay,From Throw In,Panama,Erick Javier Davis Grajales,Left Wing Back,"[34.0, 12.5]",0.0,,"['1cf686d3-e014-421f-b605-ccab2d597f03', '5711ee3e-5f85-4f0b-ac5a-a26e021ea2cb']",3939973,783,798,5634,,,,,,,
b5a65115-f9c7-4b08-934f-a6ba7b90b1ed,2922,2,00:47:28.881,92,28,Foul Committed,162,Uruguay,From Throw In,Panama,Abdiel Armando Ayarza Cocanegra,Left Defensive Midfield,"[55.9, 8.7]",0.0,,['3f94f7e8-2b3f-438c-8cf2-abf7a3608c34'],3939973,783,798,35432,,,,,,,
1cda672e-e1d7-4a1d-a52a-aac1baec0dba,2962,2,00:48:08.158,93,8,Foul Committed,164,Panama,Regular Play,Uruguay,Rodrigo Bentancur Colmán,Left Defensive Midfield,"[63.8, 36.5]",0.0,True,['65efeeab-f14e-4301-af8e-084753a0a40d'],3939973,798,783,5260,,,,,,,
005d6209-2336-4434-9d31-3c512b021836,265,1,00:06:05.951,6,5,Foul Committed,16,Canada,Regular Play,Venezuela,Yeferson Julio Soteldo Martínez,Left Midfield,"[60.6, 22.6]",0.0,,['c5ce083f-b1a7-4804-b117-d29f0bd3468a'],3942229,1833,3563,25115,,,,,,,
17c5b9d9-2e19-4bc4-8f39-7ff9eb00fea6,286,1,00:06:46.385,6,46,Foul Committed,18,Venezuela,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[69.3, 59.9]",0.0,True,['42cfacf5-7b2b-467e-b16b-249b6c95b087'],3942229,3563,1833,11187,,,,,,,
1cdebac1-fb98-44bf-b028-c7cee9f0ec47,451,1,00:11:52.504,11,52,Foul Committed,28,Canada,From Throw In,Canada,Derek Cornelius,Left Center Back,"[111.8, 46.3]",0.0,,['125d31eb-c761-4c78-9d0c-d3211a7b8609'],3942229,1833,1833,23760,,,,,,,
19f6ec99-c4f5-4ee7-bd97-e0f22f1d6b0c,513,1,00:14:31.009,14,31,Foul Committed,34,Canada,Regular Play,Venezuela,Jon Mikel Aramburu Mejías,Right Back,"[57.9, 42.3]",0.0,,['75d8bee3-9256-4f58-a719-8ff76a3a68c8'],3942229,1833,3563,113450,,,,,,,
49f620f9-ca50-4730-979d-3ecc62bf7efb,996,1,00:27:06.419,27,6,Foul Committed,63,Venezuela,Regular Play,Canada,Derek Cornelius,Left Center Back,"[19.2, 3.7]",0.0,True,"['52ed1816-80d7-4026-9883-6591ce1651b5', '5db702ce-29fc-4835-9a4e-7b324e1f9de4']",3942229,3563,1833,23760,,,,,,,
980e99c6-4651-4e6d-9009-135d9523235f,1175,1,00:33:10.066,33,10,Foul Committed,73,Venezuela,Regular Play,Canada,Alistair Johnston,Right Back,"[38.8, 73.6]",0.0,,['f698fe3a-8920-4564-abe8-9613f4004e56'],3942229,3563,1833,44703,,,,,,,
80269eea-caee-41fc-9014-96825a0fe78b,1298,1,00:38:00.665,38,0,Foul Committed,79,Venezuela,Regular Play,Canada,Jonathan David,Center Attacking Midfield,"[50.6, 22.1]",0.0,,['892f9ae2-e313-4121-b367-3294d77df013'],3942229,3563,1833,23640,,,,,,,
d43fdc9e-7605-4b4f-8a71-1e7363663f24,1398,1,00:41:22.866,41,22,Foul Committed,85,Canada,From Counter,Venezuela,Cristian Sleiker Cásseres Yepes,Center Defensive Midfield,"[28.6, 14.4]",0.0,,['276b83b6-b6d9-4b73-a625-a2c5acff6aac'],3942229,1833,3563,13493,,,,,,,
5086ac01-c221-4066-9258-911f27273a8c,1467,1,00:45:06.921,45,6,Foul Committed,88,Venezuela,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[32.2, 64.3]",0.0,,,3942229,3563,1833,11187,,,Handball,,,,
5007eb63-8122-42e9-88fa-578caf8a5bd9,1491,1,00:46:20.925,46,20,Foul Committed,91,Venezuela,Regular Play,Canada,Jacob Shaffelburg,Left Wing,"[90.2, 30.5]",0.0,True,"['30fd7b7b-7a92-4b2d-8c5d-df76f1fd7025', '93ddcdb0-1ff8-460f-884b-dcf786e956b1']",3942229,3563,1833,26152,,,,,,,
6c2438c8-dfef-4d5a-9469-bb4934da6ce6,1573,1,00:47:50.169,47,50,Foul Committed,95,Venezuela,Regular Play,Canada,Alphonso Davies,Left Back,"[87.6, 1.1]",0.0,True,"['c514e13f-342e-4793-9dd7-0de1fdfab9e3', 'd8369393-8f60-4be0-8660-648ee654c1b6']",3942229,3563,1833,12365,,,,,,,
b29a6189-2fb7-4aa4-82b1-8f79faa67f4a,1734,2,00:02:38.036,47,38,Foul Committed,102,Venezuela,From Throw In,Canada,Jonathan Osorio,Right Defensive Midfield,"[44.3, 78.6]",0.0,,['e918beb9-530a-4df3-b49f-a01801b79b32'],3942229,3563,1833,12770,,,,,,,
f190d833-4fe3-4d44-9c28-6c199af74442,1801,2,00:04:35.151,49,35,Foul Committed,109,Venezuela,From Counter,Canada,Derek Cornelius,Left Center Back,"[38.9, 8.5]",0.0,,['37d49bad-31cf-40ff-b771-55709f55be59'],3942229,3563,1833,23760,,Yellow Card,,,,,
2e675708-0e7b-43de-bc6c-4366032b609f,1959,2,00:09:33.648,54,33,Foul Committed,117,Venezuela,Regular Play,Canada,Jonathan Osorio,Right Defensive Midfield,"[74.8, 18.0]",0.0,True,['31430917-cce8-4d2b-8cf6-c2af3ac9b418'],3942229,3563,1833,12770,,,,,,,
0a9a83b3-76e6-459a-83e0-61eb66f4be05,2007,2,00:10:45.892,55,45,Foul Committed,122,Canada,Regular Play,Venezuela,Miguel Ángel Navarro Zárate,Left Back,"[81.2, 4.0]",0.0,,"['3254e6e7-2662-4b95-8e46-6abfe99cc5e0', 'cc69fe55-19dd-4e14-b0ef-cb459c597d18']",3942229,1833,3563,36520,,,,,,,
04cd9072-f531-442e-b5c3-f87d34cbb4f3,2042,2,00:11:52.962,56,52,Foul Committed,125,Venezuela,From Keeper,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[56.7, 59.4]",0.0,,['9b3717e4-0a06-4cb9-9297-6247c8208b4b'],3942229,3563,1833,11187,,,,,,,
ca69d033-9cbd-4dc0-b70d-6a6d40d490b4,2550,2,00:27:16.843,72,16,Foul Committed,157,Venezuela,Regular Play,Canada,Derek Cornelius,Left Center Back,"[56.7, 13.4]",0.0,,['0e5a70c1-e6bb-4e3f-b977-7daf2b5e62d9'],3942229,3563,1833,23760,,,,,,,
578379b9-fc8e-4beb-af4a-d8dce933daed,2821,2,00:39:02.205,84,2,Foul Committed,175,Canada,From Goal Kick,Venezuela,Miguel Ángel Navarro Zárate,Left Back,"[68.7, 1.0]",0.0,,"['88fae4fb-08b1-45af-9ba6-2bd21501b01d', 'debfacb4-e7d1-4b7f-b60a-b55245d78b75']",3942229,1833,3563,36520,,,,,,,
42005d80-c796-4821-8235-f8b201ed938e,2954,2,00:44:00.940,89,0,Foul Committed,187,Venezuela,Regular Play,Venezuela,Matías Rafael Lacava González,Left Midfield,"[63.1, 3.4]",0.0,,['76a07e9e-0120-47ee-807c-415b46ae26c9'],3942229,3563,3563,149615,,,,,,,
36baf2b9-8b44-4471-a1ac-a13e6bf0a420,3085,2,00:48:11.362,93,11,Foul Committed,193,Canada,From Throw In,Venezuela,Jon Mikel Aramburu Mejías,Right Back,"[15.6, 67.6]",0.0,,['eb97d455-2b9e-4c25-847a-cf7fe533d31e'],3942229,1833,3563,113450,,Yellow Card,,,,,
3b56086c-15e3-4c2b-b111-9cb0ff33b4d4,50,1,00:00:54.707,0,54,Foul Committed,2,Argentina,From Kick Off,Ecuador,Jeremy Leonel Sarmiento Morante,Left Wing,"[81.3, 3.2]",0.0,,['4e567183-885d-4c56-a5c0-976cad3943b4'],3942228,779,3565,40211,,,,,,,
a7d94214-05cb-4f44-bf18-380bf6f37926,211,1,00:04:05.391,4,5,Foul Committed,6,Argentina,From Throw In,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[38.5, 76.5]",0.0,,['f54f4c16-e122-492b-8a0e-63c4faea4e7f'],3942228,779,3565,37737,True,,,,,,
dc29f3a7-1c6e-4190-835c-0ec2271e2272,409,1,00:09:22.611,9,22,Foul Committed,20,Argentina,Regular Play,Ecuador,Carlos Armando Gruezo Arboleda,Right Defensive Midfield,"[48.1, 28.2]",0.0,,['335b4378-cedd-4731-b63a-7f75384c5e7a'],3942228,779,3565,12583,,,,,,,
73eaf9f3-2b33-4130-9bb2-71d7b1be13cf,467,1,00:11:02.767,11,2,Foul Committed,24,Argentina,Regular Play,Ecuador,Moisés Isaac Caicedo Corozo,Center Attacking Midfield,"[105.5, 9.4]",0.584284,True,,3942228,779,3565,37726,,,Handball,,,,
0e53d15b-8a68-4651-8867-2832ab11ce22,621,1,00:15:19.132,15,19,Foul Committed,33,Ecuador,From Throw In,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[55.5, 19.1]",0.0,,['9a4b62ec-3df8-4b07-b7f3-5f5433a83a47'],3942228,3565,779,27886,,,,,,,
20b5e0fb-e728-48dd-a004-f20c03360e11,724,1,00:18:30.536,18,30,Foul Committed,38,Argentina,Regular Play,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[68.5, 36.8]",0.0,True,['a72aa63f-2384-4a25-9fd2-0d582b1a2798'],3942228,779,3565,38004,,,,,,,
a67e14dd-fe44-4ddb-9a35-71f92402534a,861,1,00:21:19.715,21,19,Foul Committed,41,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[84.3, 56.5]",0.0,,['72e50563-cf9b-4703-8d6a-a3a17df4a21d'],3942228,779,779,20572,,,,,,,
309df036-426a-43cc-a1a3-7b8abed1eaa8,922,1,00:23:33.336,23,33,Foul Committed,44,Ecuador,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[55.7, 31.1]",0.0,,"['1d7979a0-ba34-454f-a29e-3d853a68252f', 'b3932680-4ac5-4e48-8f50-fec37e5444d0']",3942228,3565,779,27886,True,,,,,,
4c6f7c8b-62f2-471a-943d-99139db1cd3b,1136,1,00:29:14.183,29,14,Foul Committed,52,Argentina,Regular Play,Ecuador,Moisés Isaac Caicedo Corozo,Center Attacking Midfield,"[61.4, 51.6]",0.0,,"['9efcbe36-f502-4890-9409-1e319c88afa5', 'e5c981b7-8c79-40e8-9b30-519b513a6bba']",3942228,779,3565,37726,,,,,,,
56c56722-48bf-46cc-9b1c-89dcdcafafef,1143,1,00:29:23.467,29,23,Foul Committed,53,Argentina,From Free Kick,Ecuador,Enner Remberto Valencia Lastra,Center Forward,"[63.1, 54.2]",0.0,,['a46bfc9c-e09b-4dee-b4b5-cc9065c18bf3'],3942228,779,3565,28559,,Yellow Card,,,,,
62fad0a6-3bb7-4b6d-9d97-6db564eabc42,1362,1,00:37:02.743,37,2,Foul Committed,64,Argentina,From Throw In,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[51.7, 9.0]",0.0,,['219bd049-0370-4176-9ac3-80b258bfa01e'],3942228,779,3565,38004,,,,,,,
21a24ce1-035c-46c4-8a84-630ad31c3b4c,1472,1,00:41:28.824,41,28,Foul Committed,76,Ecuador,From Goal Kick,Argentina,Nicolás Iván González,Left Midfield,"[97.2, 7.8]",0.0,,"['5afcbfd1-5db2-4836-b052-bb225fd5fc00', 'c9330add-8454-4d47-9693-628ab8ea0bf6']",3942228,3565,779,20687,,,,,,,
53b15951-3a49-4abb-86e4-05e0f959a48b,1553,1,00:43:12.375,43,12,Foul Committed,79,Argentina,From Throw In,Ecuador,Enner Remberto Valencia Lastra,Center Forward,"[40.9, 30.8]",0.0,,"['12bc0200-759a-41de-b896-2d1c91a5c048', '2e0994d0-342b-4019-b295-462e18823baf']",3942228,779,3565,28559,True,,,,,,
c3fc3899-6193-4757-a5b7-abd6e1fec635,1593,1,00:45:03.588,45,3,Foul Committed,82,Ecuador,Regular Play,Argentina,Lautaro Javier Martínez,Left Center Forward,"[45.7, 14.5]",0.0,,['25ac8f61-56a3-49f3-8d43-4d85ab9c0dc8'],3942228,3565,779,11456,,,,,,,
5699b9ea-7633-41ce-be69-e64470cd3b9b,1755,2,00:02:18.573,47,18,Foul Committed,94,Argentina,Regular Play,Ecuador,Moisés Isaac Caicedo Corozo,Center Attacking Midfield,"[81.5, 75.5]",0.0,,"['52dc97bd-3810-42b8-af23-fda83919227d', 'b22342f8-05b7-4348-a0e1-bb444f6c054b']",3942228,779,3565,37726,,,,,,,
68a2d1d0-8c10-4cbf-8713-4e7acbefcc49,1801,2,00:03:36.905,48,36,Foul Committed,96,Ecuador,Regular Play,Argentina,Lautaro Javier Martínez,Left Center Forward,"[64.9, 20.2]",0.0,,['d5d3f203-ba37-4cbe-aae9-a32a05a355a9'],3942228,3565,779,11456,,,,,,,
d91217c6-4bf2-41a5-9e80-4becce29de30,1914,2,00:05:23.522,50,23,Foul Committed,101,Argentina,Regular Play,Ecuador,Carlos Armando Gruezo Arboleda,Right Defensive Midfield,"[86.9, 19.9]",0.0,True,"['111b41bb-16ff-42f7-b9f4-00602e0accea', '9a94ca2a-70fc-4f38-8fc4-c22d2ae5824e']",3942228,779,3565,12583,,,,,,,
a14e89e9-c48b-438b-a45e-7a988bcca0a4,2024,2,00:14:06.125,59,6,Foul Committed,113,Ecuador,From Corner,Argentina,Rodrigo Javier De Paul,Right Midfield,"[3.5, 47.5]",0.0,,,3942228,3565,779,7797,,,Handball,,,True,
