id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,50_50,match_id,possession_team_id,team_id,player_id,counterpress,out
3dc2c4dc-ffb4-4b3b-86e0-7d74ae7dee35,2246,2,00:24:49.571,69,49,50/50,133,Colombia,From Throw In,Costa Rica,Jefferson Brenes Rojas,Right Defensive Midfield,"[56.5, 57.4]",0.407835,True,['1fd035d0-2bac-4d2e-b26b-549dcaba4e9b'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939984,769,795,130193,,
1fd035d0-2bac-4d2e-b26b-549dcaba4e9b,2247,2,00:24:49.571,69,49,50/50,133,Colombia,From Throw In,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[63.6, 22.7]",0.0,True,['3dc2c4dc-ffb4-4b3b-86e0-7d74ae7dee35'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3939984,769,769,27158,,
de547c4e-9f32-410b-9834-a792accdb1e2,2824,2,00:38:35.480,83,35,50/50,160,Costa Rica,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[86.9, 35.3]",0.0,True,['e7d4f34b-fb11-41c9-ae7b-7e759f956656'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939984,795,769,27277,,
e7d4f34b-fb11-41c9-ae7b-7e759f956656,2825,2,00:38:35.480,83,35,50/50,160,Costa Rica,Regular Play,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[33.2, 44.8]",0.0,True,['de547c4e-9f32-410b-9834-a792accdb1e2'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3939984,795,795,143385,True,
bce00025-4b1e-4b6f-ba6e-5e17f0418a97,2994,2,00:41:32.350,86,32,50/50,163,Costa Rica,From Free Kick,Costa Rica,Joel Nathaniel Campbell Samuels,Right Attacking Midfield,"[72.3, 75.6]",0.0,True,['a60cc35d-18a2-467a-9305-b33cfcc04ce8'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939984,795,795,5581,,
a60cc35d-18a2-467a-9305-b33cfcc04ce8,2995,2,00:41:32.350,86,32,50/50,163,Costa Rica,From Free Kick,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[47.8, 4.5]",0.0,True,['bce00025-4b1e-4b6f-ba6e-5e17f0418a97'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3939984,795,769,27277,,
ece31f5a-1030-4aba-9754-54525a6e91b7,3013,2,00:41:44.266,86,44,50/50,164,Colombia,Regular Play,Costa Rica,Joel Nathaniel Campbell Samuels,Right Attacking Midfield,"[71.8, 68.7]",0.0,True,['96312240-d324-4314-9477-04379f048e7a'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939984,769,795,5581,,
96312240-d324-4314-9477-04379f048e7a,3014,2,00:41:44.266,86,44,50/50,164,Colombia,Regular Play,Colombia,Jhon Jáder Durán Palacio,Right Center Forward,"[48.3, 11.4]",0.0,True,['ece31f5a-1030-4aba-9754-54525a6e91b7'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939984,769,769,30976,,
256b4855-72ab-47fa-828c-10bb23203404,1259,1,00:46:47.557,46,47,50/50,63,United States,From Free Kick,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[60.1, 62.8]",0.0,True,['064d541c-6eba-4775-881c-817f7f262e4d'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939981,1839,798,16637,,
064d541c-6eba-4775-881c-817f7f262e4d,1260,1,00:46:47.557,46,47,50/50,63,United States,From Free Kick,United States,Chris Richards,Right Center Back,"[60.0, 17.3]",0.0,True,['256b4855-72ab-47fa-828c-10bb23203404'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3939981,1839,1839,41266,True,
4fb23292-58d9-49e4-a0b3-c5980700e0c0,1491,2,00:03:46.899,48,46,50/50,74,United States,Regular Play,Panama,César Rodolfo Blackman Camarena,Right Wing,"[95.6, 60.5]",0.0,True,['ecf1044f-8d29-4cab-9fc4-c3e78de95f50'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939981,1839,798,44305,True,
4d3e3305-e653-4890-b308-6b264a6470b3,2536,2,00:37:08.987,82,8,50/50,125,Panama,Regular Play,Panama,Adalberto Eliécer Carrasquilla Alcázar,Left Defensive Midfield,"[91.3, 46.6]",0.0,True,['ee53f248-5875-4548-8680-cd4a9529855d'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939981,798,798,47345,,
ee53f248-5875-4548-8680-cd4a9529855d,2537,2,00:37:08.987,82,8,50/50,125,Panama,Regular Play,United States,Weston McKennie,Right Center Midfield,"[28.8, 33.5]",0.0,True,['4d3e3305-e653-4890-b308-6b264a6470b3'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939981,798,1839,8526,,
dc124300-1cdb-431e-8e6a-b3de93a0c12e,2772,2,00:41:05.871,86,5,50/50,142,Paraguay,From Corner,Costa Rica,Orlando Moisés Galo Calderón,Center Defensive Midfield,"[56.5, 48.1]",0.188716,True,['90deb5d9-641c-496e-8c31-205612887e98'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939992,3567,795,132516,,
90deb5d9-641c-496e-8c31-205612887e98,2773,2,00:41:05.871,86,5,50/50,142,Paraguay,From Corner,Paraguay,Hernesto Ezequiel Caballero Benítez,Center Defensive Midfield,"[63.6, 32.0]",0.0,True,['dc124300-1cdb-431e-8e6a-b3de93a0c12e'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3939992,3567,3567,47186,True,
34948c9a-1351-4860-ba82-a2cc5ab5358f,2847,2,00:44:36.350,89,36,50/50,150,Costa Rica,Regular Play,Costa Rica,Álvaro José Zamora Mata,Right Center Forward,"[87.0, 23.2]",0.0,True,['5c3e951f-8c4b-4599-99a8-a855829e70e0'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939992,795,795,184468,,
5c3e951f-8c4b-4599-99a8-a855829e70e0,2848,2,00:44:36.350,89,36,50/50,150,Costa Rica,Regular Play,Paraguay,Iván Rodrigo Ramírez Segovia,Right Back,"[33.1, 56.9]",0.0,True,['34948c9a-1351-4860-ba82-a2cc5ab5358f'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3939992,795,3567,47149,,
6391742c-161f-4104-9f25-8f1fb7b715ae,33,1,00:01:19.467,1,19,50/50,3,Colombia,From Throw In,Colombia,Richard Rios Montoya,Right Center Midfield,"[68.9, 25.7]",0.0,True,"['0d53f560-28fe-41df-87e5-208f03be3746', 'c249a499-df90-427f-bd13-f168a61bd604']","{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939991,769,769,49395,,
0d53f560-28fe-41df-87e5-208f03be3746,34,1,00:01:19.467,1,19,50/50,3,Colombia,From Throw In,Brazil,Bruno Guimarães Rodriguez Moura,Left Defensive Midfield,"[51.2, 54.4]",0.0,True,['6391742c-161f-4104-9f25-8f1fb7b715ae'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939991,769,781,25142,,
3cc38a13-6d00-4f12-9d67-40f58ba623a8,755,1,00:28:24.340,28,24,50/50,45,Colombia,From Throw In,Brazil,Bruno Guimarães Rodriguez Moura,Left Defensive Midfield,"[12.5, 17.4]",0.0,True,['e156f1dc-26dc-4c12-9189-13545979c6e9'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939991,769,781,25142,,
e156f1dc-26dc-4c12-9189-13545979c6e9,756,1,00:28:24.340,28,24,50/50,45,Colombia,From Throw In,Colombia,Daniel Muñoz Mejía,Right Back,"[107.6, 62.7]",0.0,True,['3cc38a13-6d00-4f12-9d67-40f58ba623a8'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939991,769,769,27423,,
ddc222f1-49e8-4b9c-9e96-0073d366fb0d,1249,1,00:40:44.008,40,44,50/50,70,Colombia,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[69.5, 63.9]",0.0,True,"['1836ff91-9958-4695-b751-b50bfadef478', '85b09d5f-123d-447f-a9bf-38687433bec1']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939991,769,769,27158,,
85b09d5f-123d-447f-a9bf-38687433bec1,1250,1,00:40:44.008,40,44,50/50,71,Brazil,Regular Play,Brazil,Vinícius José Paixão de Oliveira Júnior,Left Wing,"[50.6, 16.2]",0.0,True,['ddc222f1-49e8-4b9c-9e96-0073d366fb0d'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939991,781,781,18395,True,
5089b30f-2f01-4907-ad12-c16e7034ce8f,1326,1,00:44:33.795,44,33,50/50,73,Brazil,From Corner,Brazil,Bruno Guimarães Rodriguez Moura,Left Defensive Midfield,"[74.8, 18.4]",0.0,True,['07bbf7af-8d05-463d-87e9-8df016e951b3'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939991,781,781,25142,,
07bbf7af-8d05-463d-87e9-8df016e951b3,1327,1,00:44:33.795,44,33,50/50,73,Brazil,From Corner,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[45.3, 61.7]",0.0,True,['5089b30f-2f01-4907-ad12-c16e7034ce8f'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939991,781,769,27158,,
09b2b2c0-2d46-4ff6-809e-01cc9726b904,2150,2,00:19:11.405,64,11,50/50,116,Brazil,From Corner,Brazil,Danilo Luiz da Silva,Right Back,"[98.4, 60.4]",0.0,True,['fd615d90-fde2-484b-a473-b14058370920'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939991,781,781,3063,True,
fd615d90-fde2-484b-a473-b14058370920,2151,2,00:19:11.405,64,11,50/50,116,Brazil,From Corner,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[21.7, 19.7]",0.0,True,['09b2b2c0-2d46-4ff6-809e-01cc9726b904'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3939991,781,769,27158,,
8eada241-3a60-4121-af01-5efb169413e8,2475,2,00:29:03.838,74,3,50/50,130,Brazil,From Keeper,Brazil,Wendell Nascimento Borges,Left Back,"[39.4, 10.2]",0.0,True,"['9a73bfb4-b850-43c6-b575-d8d2e9954ffa', 'd6d21e8a-37aa-486c-89dd-53fbe0be2a82']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939991,781,781,8212,,
9a73bfb4-b850-43c6-b575-d8d2e9954ffa,2476,2,00:29:03.838,74,3,50/50,131,Colombia,Regular Play,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,"[80.7, 69.9]",0.0,True,['8eada241-3a60-4121-af01-5efb169413e8'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939991,769,769,5695,True,
62f69a42-9b8c-4f2c-8f46-f7abd19432fd,2902,2,00:40:21.037,85,21,50/50,148,Colombia,Regular Play,Brazil,Danilo Luiz da Silva,Right Back,"[75.6, 77.9]",0.0,True,['52d5ea45-5a07-440b-a19f-f8cb4910e8d5'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939991,769,781,3063,,
52d5ea45-5a07-440b-a19f-f8cb4910e8d5,2903,2,00:40:21.037,85,21,50/50,148,Colombia,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Wing,"[44.5, 2.2]",0.0,True,['62f69a42-9b8c-4f2c-8f46-f7abd19432fd'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939991,769,769,27158,,True
3348e100-a71d-4ac0-9890-7a8b71439d25,1334,2,00:00:54.918,45,54,50/50,96,Uruguay,Regular Play,United States,Antonee Robinson,Left Back,"[93.0, 17.4]",0.0,True,['b7e5d88a-777c-4546-b251-f9399d23d763'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939990,783,1839,4614,,
b7e5d88a-777c-4546-b251-f9399d23d763,1335,2,00:00:54.918,45,54,50/50,96,Uruguay,Regular Play,Uruguay,Manuel Ugarte Ribeiro,Left Defensive Midfield,"[27.1, 62.7]",0.0,True,['3348e100-a71d-4ac0-9890-7a8b71439d25'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3939990,783,783,36659,,
062c7336-3716-4ba5-9af1-fca73486de32,1533,2,00:07:18.705,52,18,50/50,108,United States,From Goal Kick,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[9.6, 68.7]",0.0,True,"['0f0b1bc6-11c9-411c-b2d2-5514561a153c', 'ff1f6598-0ccc-44c0-a87f-e79fb8f439e2']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939990,1839,783,5247,,
0f0b1bc6-11c9-411c-b2d2-5514561a153c,1534,2,00:07:18.705,52,18,50/50,108,United States,From Goal Kick,United States,Antonee Robinson,Left Back,"[110.5, 11.4]",0.0,True,['062c7336-3716-4ba5-9af1-fca73486de32'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939990,1839,1839,4614,,
30b63ae3-2a0e-464c-9fe0-a0fb3b8f5007,2525,2,00:49:10.891,94,10,50/50,176,United States,From Throw In,Uruguay,Ronald Federico Araújo da Silva,Right Center Back,"[41.8, 68.3]",0.0,True,"['d8033760-b86c-43d3-8728-b0257a748140', 'df2758dd-912d-4ecb-ba9e-1182d2591722']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939990,1839,783,32480,,
d8033760-b86c-43d3-8728-b0257a748140,2526,2,00:49:10.891,94,10,50/50,176,United States,From Throw In,United States,Malik Tillman,Left Center Midfield,"[78.3, 11.8]",0.0,True,['30b63ae3-2a0e-464c-9fe0-a0fb3b8f5007'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939990,1839,1839,39259,True,
3a82e16d-0eb8-44ee-9e97-b2696f13cd62,2392,2,00:22:38.182,67,38,50/50,108,Bolivia,Regular Play,Bolivia,Leonel Justiniano Arauz,Right Defensive Midfield,"[78.9, 39.9]",0.0,True,['d26bc003-3e33-4692-b4a0-0488b138eda7'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939989,3564,3564,47131,,
d26bc003-3e33-4692-b4a0-0488b138eda7,2393,2,00:22:38.182,67,38,50/50,108,Bolivia,Regular Play,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[41.2, 40.2]",0.0,True,['3a82e16d-0eb8-44ee-9e97-b2696f13cd62'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939989,3564,798,16637,,
57da473a-8b83-486d-b9a8-2d67429e4706,2579,2,00:29:02.766,74,2,50/50,114,Panama,Regular Play,Bolivia,Carmelo Algarañaz Añez,Left Wing,"[88.2, 22.6]",0.0,True,['386526db-abc7-4aad-b01a-7d18ff91dd19'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939989,798,3564,113717,True,
386526db-abc7-4aad-b01a-7d18ff91dd19,2580,2,00:29:02.766,74,2,50/50,114,Panama,Regular Play,Panama,José Ángel Córdoba Chambers,Left Center Back,"[31.9, 57.5]",1.377876,True,['57da473a-8b83-486d-b9a8-2d67429e4706'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3939989,798,798,223971,,
aa4f5bef-53b6-4b28-8681-ba70441caafc,409,1,00:12:25.352,12,25,50/50,30,Ecuador,From Throw In,Ecuador,Jeremy Leonel Sarmiento Morante,Left Midfield,"[100.5, 38.0]",0.0,True,"['081df392-663a-4d6a-b5dc-311a3a3a9d3a', '72e85b26-16d7-454e-b047-2fdf910c3ef2']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939988,3565,3565,40211,,
72e85b26-16d7-454e-b047-2fdf910c3ef2,410,1,00:12:25.352,12,25,50/50,30,Ecuador,From Throw In,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,"[19.6, 42.1]",0.0,True,['aa4f5bef-53b6-4b28-8681-ba70441caafc'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939988,3565,794,26386,,
84267277-076e-4741-98f3-806f83cd15de,657,1,00:21:04.484,21,4,50/50,46,Ecuador,From Goal Kick,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[90.2, 57.5]",0.0,True,"['45b6fb54-218f-4c7a-b63c-410bec3b07fe', 'fd279a6d-0b95-4338-954a-226f97af4206']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939988,3565,794,26280,,
fd279a6d-0b95-4338-954a-226f97af4206,658,1,00:21:04.484,21,4,50/50,46,Ecuador,From Goal Kick,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,"[29.9, 22.6]",0.0,True,['84267277-076e-4741-98f3-806f83cd15de'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939988,3565,3565,37726,,
1628a2bf-660d-433a-95c3-5f2fd6494939,1193,1,00:36:24.817,36,24,50/50,77,Ecuador,From Free Kick,Ecuador,Enner Remberto Valencia Lastra,Left Center Forward,"[85.5, 16.2]",0.0,True,"['26c42a20-93bd-491e-9428-b991fdddff06', 'b2385a6a-0596-4633-9877-f943a288e209']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939988,3565,3565,28559,,
b2385a6a-0596-4633-9877-f943a288e209,1194,1,00:36:24.817,36,24,50/50,78,Mexico,Regular Play,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,"[34.6, 63.9]",0.0,True,['1628a2bf-660d-433a-95c3-5f2fd6494939'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939988,794,794,26406,,
d8900e5f-573b-4120-846c-6ad660671fac,1940,2,00:13:43.660,58,43,50/50,118,Ecuador,From Goal Kick,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[9.5, 6.2]",0.0,True,"['4c943a7d-5223-493f-b907-d38797cbf024', 'c2241181-b0af-414c-a0c3-1e92bee01aae']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939988,3565,3565,38004,,
4c943a7d-5223-493f-b907-d38797cbf024,1941,2,00:13:43.660,58,43,50/50,119,Mexico,Regular Play,Mexico,César Saúl Huerta Valera,Right Midfield,"[110.6, 73.9]",0.0,True,['d8900e5f-573b-4120-846c-6ad660671fac'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939988,794,794,27889,True,
f6a43d16-27aa-43ff-83f9-600d399c55df,2518,2,00:36:11.044,81,11,50/50,146,Ecuador,From Throw In,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,"[29.3, 21.6]",0.0,True,"['04f3caa9-01cf-4d46-893e-8683133da488', 'bc434310-cf84-45b1-93b7-1dfbaeea1205']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939988,3565,794,27896,,
04f3caa9-01cf-4d46-893e-8683133da488,2519,2,00:36:11.044,81,11,50/50,146,Ecuador,From Throw In,Ecuador,Ángel Israel Mena Delgado,Right Wing,"[90.8, 58.5]",0.0,True,['f6a43d16-27aa-43ff-83f9-600d399c55df'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939988,3565,3565,28511,,
e4734a77-6dc8-4a09-be7c-ed0e32898c9d,2832,2,00:49:32.870,94,32,50/50,166,Ecuador,From Free Kick,Mexico,Johan Felipe Vásquez Ibarra,Left Center Back,"[17.6, 49.4]",0.0,True,"['dcdea51b-64c2-49f7-a3ad-70d5e5ce3a10', 'e3e0788f-80b7-4b0e-9497-8e088997df9a']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939988,3565,794,26336,,
e3e0788f-80b7-4b0e-9497-8e088997df9a,2833,2,00:49:32.870,94,32,50/50,166,Ecuador,From Free Kick,Ecuador,Alan Steve Minda García,Left Wing,"[102.5, 30.7]",0.0,True,['e4734a77-6dc8-4a09-be7c-ed0e32898c9d'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939988,3565,3565,123625,True,
e8cf626d-1fa9-4307-9df1-0d84e4a975f9,710,1,00:20:31.665,20,31,50/50,37,Jamaica,From Throw In,Venezuela,José Andrés Martínez Torres,Center Defensive Midfield,"[21.9, 55.0]",0.0,True,"['4fd1f3ec-d3c1-4fb2-87c7-10d42aaaa4b2', 'adf1af5b-1276-4563-9f07-c84cc8483588']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939987,2305,3563,36917,,
4fd1f3ec-d3c1-4fb2-87c7-10d42aaaa4b2,711,1,00:20:31.665,20,31,50/50,37,Jamaica,From Throw In,Jamaica,Demarai Gray,Left Attacking Midfield,"[98.2, 25.1]",0.0,True,['e8cf626d-1fa9-4307-9df1-0d84e4a975f9'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939987,2305,2305,3312,,
d4ad39ef-99ef-41d2-b1df-9d570857b855,2361,2,00:27:18.944,72,18,50/50,134,Jamaica,Regular Play,Jamaica,Karoy Anderson,Right Defensive Midfield,"[38.6, 51.8]",0.0,True,['2744e47c-682a-4169-9ab1-909efd60af9b'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939987,2305,2305,206048,,
2744e47c-682a-4169-9ab1-909efd60af9b,2362,2,00:27:18.944,72,18,50/50,134,Jamaica,Regular Play,Venezuela,José Salomón Rondón Giménez,Center Forward,"[81.5, 28.3]",0.0,True,['d4ad39ef-99ef-41d2-b1df-9d570857b855'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939987,2305,3563,4041,,
28bd4c93-91ee-4973-b7a5-6ae906bb2866,1832,1,00:42:09.176,42,9,50/50,78,Brazil,Regular Play,Brazil,Rodrygo Silva de Goes,Right Center Forward,"[103.4, 42.0]",0.0,True,"['02a12ba9-1ebe-4b88-8e5f-effb3e6ff75c', '1aa96044-b84f-445f-8d49-e5768d8fad11']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939983,781,781,25104,,
02a12ba9-1ebe-4b88-8e5f-effb3e6ff75c,1833,1,00:42:09.176,42,9,50/50,78,Brazil,Regular Play,Paraguay,Mathías Adalberto Villasanti Rolón,Left Defensive Midfield,"[16.7, 38.1]",0.0,True,['28bd4c93-91ee-4973-b7a5-6ae906bb2866'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939983,781,3567,87429,,
0cde60a7-1862-4a13-9091-1df3a5ba2476,1882,1,00:44:37.540,44,37,50/50,79,Paraguay,From Kick Off,Paraguay,Miguel Ángel Almirón Rejala,Left Wing,"[91.4, 33.8]",0.0,True,['417f37a9-73ea-40e4-ad61-4eed24206e28'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939983,3567,3567,12603,,
417f37a9-73ea-40e4-ad61-4eed24206e28,1883,1,00:44:37.540,44,37,50/50,79,Paraguay,From Kick Off,Brazil,Lucas Tolentino Coelho de Lima,Left Midfield,"[28.7, 46.3]",0.0,True,['0cde60a7-1862-4a13-9091-1df3a5ba2476'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939983,3567,781,22600,,
e66e8f31-29e6-46a8-ba9f-b79bf06e412b,2166,2,00:06:08.145,51,8,50/50,95,Paraguay,From Corner,Brazil,Vinícius José Paixão de Oliveira Júnior,Left Center Forward,"[72.6, 10.3]",5.018289,True,"['2b921fd1-f335-4472-98ba-bcf32bae935a', 'b463ce7c-a050-46d5-a047-d466dc1c3ad3']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939983,3567,781,18395,,
2b921fd1-f335-4472-98ba-bcf32bae935a,2167,2,00:06:08.145,51,8,50/50,95,Paraguay,From Corner,Paraguay,Damián Josué Bobadilla Benítez,Right Wing,"[47.5, 69.8]",0.0,True,['e66e8f31-29e6-46a8-ba9f-b79bf06e412b'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939983,3567,3567,87449,True,
b1f4e6eb-c48b-4d2b-bd56-29212d647fde,2826,2,00:29:01.754,74,1,50/50,123,Brazil,Regular Play,Paraguay,Miguel Ángel Almirón Rejala,Left Wing,"[15.7, 24.6]",0.0,True,['42eeac19-e646-4fdc-a457-9585df11ae03'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939983,781,3567,12603,,
42eeac19-e646-4fdc-a457-9585df11ae03,2827,2,00:29:01.754,74,1,50/50,123,Brazil,Regular Play,Brazil,Raphael Dias Belloli,Right Midfield,"[104.4, 55.5]",0.0,True,['b1f4e6eb-c48b-4d2b-bd56-29212d647fde'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939983,781,781,10595,,
98d85be1-51d8-4934-abd3-457b82bb2d4a,156,1,00:05:08.735,5,8,50/50,12,Uruguay,From Throw In,Uruguay,Matías Nicolás Viña Susperreguy,Left Back,"[87.5, 10.0]",0.0,True,"['5ef449a4-0e10-4cbc-a8b1-e1ac5ab30528', 'b24cd9fa-0c96-45b3-bad1-76ebc4c470d1']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939982,783,783,34476,,
5ef449a4-0e10-4cbc-a8b1-e1ac5ab30528,157,1,00:05:08.735,5,8,50/50,12,Uruguay,From Throw In,Bolivia,Yomar Rene Rocha Rodriguez,Right Wing Back,"[32.6, 70.1]",0.0,True,['98d85be1-51d8-4934-abd3-457b82bb2d4a'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939982,783,3564,367353,,
0f40b9ea-db8f-409d-8028-337f187ca55e,160,1,00:05:11.303,5,11,50/50,12,Uruguay,From Throw In,Bolivia,Yomar Rene Rocha Rodriguez,Right Wing Back,"[26.4, 66.7]",0.0,True,"['5c0c769f-0fca-41fb-b7e5-e315a238c560', 'caa4fdb4-a89d-4577-b8da-5d22d7e14165']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939982,783,3564,367353,,
caa4fdb4-a89d-4577-b8da-5d22d7e14165,161,1,00:05:11.303,5,11,50/50,12,Uruguay,From Throw In,Uruguay,Matías Nicolás Viña Susperreguy,Left Back,"[93.7, 13.4]",0.0,True,['0f40b9ea-db8f-409d-8028-337f187ca55e'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939982,783,783,34476,True,
3c9c9f54-7967-43bc-bc90-eaa205dbd774,1009,1,00:26:50.282,26,50,50/50,47,Bolivia,Regular Play,Bolivia,Miguel Ángel Terceros,Left Wing,"[34.0, 77.6]",0.0,True,['3948ece7-dee7-40f2-aec4-5e8523f3465b'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3939982,3564,3564,336796,,
3948ece7-dee7-40f2-aec4-5e8523f3465b,1010,1,00:26:50.282,26,50,50/50,47,Bolivia,Regular Play,Uruguay,Darwin Gabriel Núñez Ribeiro,Center Forward,"[86.1, 2.5]",0.0,True,['3c9c9f54-7967-43bc-bc90-eaa205dbd774'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3939982,3564,783,32478,,True
4ce15556-b823-48d3-a69c-36c7f78830a8,2714,2,00:29:56.704,74,56,50/50,126,Uruguay,Regular Play,Bolivia,Jaume Cuéllar Mendoza,Right Wing,"[31.1, 53.4]",0.0,True,"['0dc9bed4-93b1-45cb-9f6c-c813e591dff8', '2636d55d-3112-4541-ab13-639ba07bf174']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939982,783,3564,40037,,
0dc9bed4-93b1-45cb-9f6c-c813e591dff8,2715,2,00:29:56.704,74,56,50/50,126,Uruguay,Regular Play,Uruguay,Darwin Gabriel Núñez Ribeiro,Center Forward,"[89.0, 26.7]",0.0,True,['4ce15556-b823-48d3-a69c-36c7f78830a8'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939982,783,783,32478,True,
79fb7e89-b05d-412a-9f1e-4c2a8f9ef013,3025,2,00:39:02.932,84,2,50/50,146,Uruguay,Regular Play,Bolivia,Lucas Leónidas Chávez Cruz,Left Center Forward,"[41.8, 12.5]",0.0,True,"['82848cf7-c0f3-47f9-8cc8-cebd0cc2df69', '9b86da8f-4f91-437f-b400-d1fb809de538']","{'outcome': {'id': 1, 'name': 'Lost'}}",3939982,783,3564,113734,,
9b86da8f-4f91-437f-b400-d1fb809de538,3026,2,00:39:02.932,84,2,50/50,146,Uruguay,Regular Play,Uruguay,Luis Alberto Suárez Díaz,Center Forward,"[78.3, 67.6]",0.0,True,['79fb7e89-b05d-412a-9f1e-4c2a8f9ef013'],"{'outcome': {'id': 4, 'name': 'Won'}}",3939982,783,783,5246,,
